,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
48,"WITHOUT YOU","The Kid LAROI",1565814,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
49,"WITHOUT YOU (with Miley Cyrus)","The Kid LAROI",1555866,https://open.spotify.com/track/1EHUQesfVKwbthtNcpBi9g
50,"We're Good","Dua Lipa",1553600,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
51,"Talking to the Moon","Bruno Mars",1539798,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
52,positions,"Ariana Grande",1500486,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
53,"Never Left","Lil Tecca",1488997,https://open.spotify.com/track/21UkXrc9kD48rNpTMI2ecz
54,"I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby)","DJ Khaled",1456003,https://open.spotify.com/track/20GrahbI4AzAOWxpYfDKkf
55,"Best Friend (feat. Doja Cat)",Saweetie,1434008,https://open.spotify.com/track/20BOju91NaEFK5Py4VJ2pp
56,Rasputin,Majestic,1408233,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
57,"Baila Conmigo (with Rauw Alejandro)","Selena Gomez",1389676,https://open.spotify.com/track/079Ey5uxL04AKPQgVQwx5h
58,"Paradise (feat. Dermot Kennedy)",MEDUZA,1379099,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
59,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",1342560,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
60,"Sweater Weather","The Neighbourhood",1342391,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
61,"Good Days",SZA,1325480,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
62,"Wants and Needs (feat. Lil Baby)",Drake,1324952,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b
63,"Dance Monkey","Tones And I",1315648,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
64,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,1312249,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
65,"Cover Me In Sunshine",P!nk,1309816,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
66,"Hecha Pa' Mi",Boza,1304084,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
67,"Ella No Es Tuya - Remix","Rochy RD",1268608,https://open.spotify.com/track/5YYW3yRktprLRr47WK219Y
68,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",1257863,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
69,34+35,"Ariana Grande",1242103,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
70,"Roses - Imanbek Remix","SAINt JHN",1239938,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
71,"Batom de Cereja - Ao Vivo","Israel & Rodolffo",1217814,https://open.spotify.com/track/2MZQAvsA7aZDssppBLRxYp
72,Anyone,"Justin Bieber",1217164,https://open.spotify.com/track/2WnAKZefdRHxtBEkRjFOHC
73,"lovely (with Khalid)","Billie Eilish",1196505,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
74,"My Head & My Heart","Ava Max",1189967,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
75,"Volta Bebê, Volta Neném","Dj Guuga",1184937,https://open.spotify.com/track/4wQUopWk9Ed7Ng5qpKN5qd
76,Levitating,"Dua Lipa",1182114,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP
77,Run,OneRepublic,1178479,https://open.spotify.com/track/2UbVnbE5FH6008mAm6Mmgw
78,"Before You Go","Lewis Capaldi",1155840,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
79,"WAP (feat. Megan Thee Stallion)","Cardi B",1149790,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
80,Miénteme,TINI,1147363,https://open.spotify.com/track/0cOa970mzTWAxKtltpkpLc
81,"you broke me first","Tate McRae",1138498,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
82,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",Bizarrap,1137168,https://open.spotify.com/track/3ke6it1vTmHtz2ApcIVUz5
83,"In the morning",ITZY,1123706,https://open.spotify.com/track/2QdH0rKlV3d9Y6lWzcnlBH
84,Bipolar,"Mc Davi",1104926,https://open.spotify.com/track/0qxLQ6opocOGyFnlXqJ53x
85,"Follow You","Imagine Dragons",1102785,https://open.spotify.com/track/7FdUvDkaE24o3FPIWTvzv2
86,"bad guy","Billie Eilish",1102536,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
87,Reloj,"Rauw Alejandro",1102505,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
88,Whoopty,CJ,1098821,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
89,Circles,"Post Malone",1098490,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
90,"Solid (feat. Drake)","Young Stoner Life",1092797,https://open.spotify.com/track/6rTInqW3YECMkQsBEHw4sd
91,"Therefore I Am","Billie Eilish",1091571,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
92,"Prisoner (feat. Dua Lipa)","Miley Cyrus",1091313,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
93,"GIRL LIKE ME","Black Eyed Peas",1083934,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
94,Shallow,"Lady Gaga",1080467,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
95,"Another Love","Tom Odell",1079727,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
96,"Martin & Gina","Polo G",1074754,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
97,"What You Need","Don Toliver",1073181,https://open.spotify.com/track/6LcX2hBbXaJcK4AuefE936
98,"Wasted Love (feat. Lagique)",Ofenbach,1061955,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
99,512,Mora,1058963,https://open.spotify.com/track/5jzEwSyyymBlf1fa1o39T2
100,"Dick (feat. Doja Cat)",StarBoi3,1054919,https://open.spotify.com/track/3nY8AqaMNNHHLYV4380ol0
101,Extasy,"187 Strassenbande",1048231,https://open.spotify.com/track/5OqIKA0ETzvxocl2IS7nV6
102,Heather,"Conan Gray",1039794,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
103,Hawái,Maluma,1036216,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
104,"What You Know Bout Love","Pop Smoke",1034680,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
105,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1030496,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
106,2/Catorce,"Rauw Alejandro",1028807,https://open.spotify.com/track/71R8HJxQk5qMiRstrlXN9t
107,goosebumps,"Travis Scott",1028675,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
108,Memories,"Maroon 5",1013954,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
109,"Holy (feat. Chance The Rapper)","Justin Bieber",1011189,https://open.spotify.com/track/6Xgq7MvZiet0hVi3KaDSgJ
110,Believer,"Imagine Dragons",1005377,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
111,Señorita,"Shawn Mendes",990831,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
112,"Adore You","Harry Styles",982369,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
113,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",975162,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
114,Tiempo,Ozuna,972677,https://open.spotify.com/track/5H6SZcjJzBNsB2VzKW2Ivd
115,Aloha,Maluma,970472,https://open.spotify.com/track/5RAIMjdrCEjpjaR5tBATXU
116,"Shape of You","Ed Sheeran",968306,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
117,"Breaking Me",Topic,963987,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
118,Body,"Russ Millions",955248,https://open.spotify.com/track/3CVb6hkMrlF7eHhXi5B3PZ
119,"Lucid Dreams","Juice WRLD",951801,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
120,"Take Me To Church",Hozier,949949,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
121,Freaks,"Surf Curse",948933,https://open.spotify.com/track/0HUTL8i4y4MiGCPId7M7wb
122,"Disco Arranhado - Funk Remix",Malu,945834,https://open.spotify.com/track/2Gjt4rUHBUH0rMKpBg0hF4
123,BICHOTA,"KAROL G",941685,https://open.spotify.com/track/1WvrDdouh6C51In1SdATbq
124,You,Regard,941247,https://open.spotify.com/track/2cc8Sw1OnCuA5bV8nqWqpE
125,"Slumber Party (feat. Princess Nokia)",Ashnikko,939360,https://open.spotify.com/track/11ZulcYY4lowvcQm4oe3VJ
126,"death bed (coffee for your head)",Powfu,938786,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
127,"Ramen & OJ","Joyner Lucas",937059,https://open.spotify.com/track/4TIqzdAssasqx3DAe6cG9J
128,"EVERY CHANCE I GET (feat. Lil Baby & Lil Durk)","DJ Khaled",935188,https://open.spotify.com/track/1EJIcDYXwSqipW5dFe4uJz
129,"Liberdade (Quando o Grave Bate Forte)",Alok,930634,https://open.spotify.com/track/2QLbRVzixE282JSQjBz2DG
130,"Travesuras - Remix","Nio Garcia",925803,https://open.spotify.com/track/0VWLId2RwPCno9s1cJm2Vy
131,"Break My Heart","Dua Lipa",924059,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
132,"All I Know So Far",P!nk,920835,https://open.spotify.com/track/4LmN3eU1R1vVEdKuDELpGk
133,"What’s Next",Drake,916166,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz
134,Yellow,Coldplay,914023,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
135,"Dreams - 2004 Remaster","Fleetwood Mac",911448,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
136,"Say You Won't Let Go","James Arthur",908659,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
137,Perfect,"Ed Sheeran",904891,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
138,Golden,"Harry Styles",901105,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
139,"Bohemian Rhapsody - Remastered 2011",Queen,899840,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
140,"TE MUDASTE","Bad Bunny",889738,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
141,"No Role Modelz","J. Cole",886359,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
142,"La Nota","Manuel Turizo",881565,https://open.spotify.com/track/5VzNsUnLmYcRfRfxpQsusa
143,"Ride It",Regard,881529,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
144,"Savage Love (Laxed - Siren Beat)","Jawsh 685",877274,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
145,"Just the Way You Are","Bruno Mars",874170,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
146,"Headshot (feat. Polo G & Fivio Foreign)","Lil Tjay",873828,https://open.spotify.com/track/4eNOLmx8r2IJAVKvBBL1jv
147,"No Te Enamores - Remix",Milly,869616,https://open.spotify.com/track/2mM3gZ0BbPwPPMelbA8vgt
148,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",867220,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
149,"The Box","Roddy Ricch",865637,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
150,"7 rings","Ariana Grande",864798,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
151,"HIGHEST IN THE ROOM","Travis Scott",864474,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
152,"The Nights",Avicii,859795,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
153,"Wake Me Up",Avicii,859521,https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2
154,"Cloud 9","Beach Bunny",857281,https://open.spotify.com/track/6vFsBXYczYsP0H3lgunZOm
155,"my ex's best friend (with blackbear)","Machine Gun Kelly",856628,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
156,"Tipo Gin - Ao Vivo","MC Kevin o Chris",856175,https://open.spotify.com/track/4llr8mcoauwrHBtjGb7F9S
157,"Laugh Now Cry Later (feat. Lil Durk)",Drake,855344,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
158,"Daddy Issues","The Neighbourhood",852075,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
159,"everything i wanted","Billie Eilish",850408,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
160,"All of Me","John Legend",847452,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
161,"Rain On Me (with Ariana Grande)","Lady Gaga",845019,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
162,"L-Gante: Bzrp Music Sessions, Vol.38",Bizarrap,841250,https://open.spotify.com/track/1Crj1zkRMpsEjb9NOR6Zof
163,"Little Bit of Love","Tom Grennan",840818,https://open.spotify.com/track/3Iba59sFmGhQ4kbCY5L8AX
164,"Lonely (with benny blanco)","Justin Bieber",838991,https://open.spotify.com/track/3S8jK1mGzQi24ilFb45DAZ
165,"SICKO MODE","Travis Scott",829873,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
166,ELMAS,Luciano,827929,https://open.spotify.com/track/37yAd2kwEI9axbB6UznrOQ
167,"Blueberry Faygo","Lil Mosey",827467,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
168,HOLIDAY,"Lil Nas X",826884,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
169,"Another One Bites The Dust - Remastered 2011",Queen,825422,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
170,"Every Breath You Take","The Police",823885,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
171,"Counting Stars",OneRepublic,814391,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
172,"Life Is Good (feat. Drake)",Future,813021,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
173,"Cupid's Chokehold / Breakfast in America","Gym Class Heroes",810061,https://open.spotify.com/track/2Lhdl74nwwVGOE2Gv35QuK
174,"Mr. Brightside","The Killers",809014,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
175,"Do I Wanna Know?","Arctic Monkeys",805826,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt
176,Riptide,"Vance Joy",805750,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
177,Dior,"Pop Smoke",805658,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
178,"Fan de Tus Fotos","Nicky Jam",804479,https://open.spotify.com/track/1mauYRwbpoGQX6itP2FAJC
179,"Somebody That I Used To Know",Gotye,803431,https://open.spotify.com/track/1qDrWA6lyx8cLECdZE7TV7
180,Explícito,"Myke Towers",802335,https://open.spotify.com/track/6qraVL4IJaIj0IuEexYJNa
181,"The Hills","The Weeknd",801556,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB
182,"The Real Slim Shady",Eminem,800850,https://open.spotify.com/track/3yfqSUWxFvZELEM4PmlwIR
183,"Smells Like Teen Spirit",Nirvana,798412,https://open.spotify.com/track/1f3yAtsJtY87CTmM8RLnxf
184,"Machu Picchu",Camilo,797472,https://open.spotify.com/track/6RV9pRLIQiXm3qTGeyQluf
185,"Tapão Na Raba","Raí Saia Rodada",795925,https://open.spotify.com/track/58pgi1RpcU2fVJsxhm7BIr
186,"At My Worst","Pink Sweat$",793699,https://open.spotify.com/track/2MJz8BxxMsERULatmBikDH
187,Closer,"The Chainsmokers",793090,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
188,"Me Fije","Alex Rose",793052,https://open.spotify.com/track/6Et5KimMg3IXwD6lJPGmQw
189,"Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",792669,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
190,"Bubblegum Bitch",MARINA,791283,https://open.spotify.com/track/1yOL7ZiXGx5ULeLoktAUAg
191,"Get Together","David Guetta",790922,https://open.spotify.com/track/46W9QGI2bVjitikXmpHFgv
192,Falling,"Harry Styles",788228,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
193,"Stereo Hearts (feat. Adam Levine)","Gym Class Heroes",786911,https://open.spotify.com/track/0qOnSQQF0yzuPWsXrQ9paz
194,"Jocelyn Flores",XXXTENTACION,786534,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
195,"Wishing Well","Juice WRLD",785768,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
196,"Something Just Like This","The Chainsmokers",785064,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
197,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",780528,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
198,Paradigmas,"Jorge & Mateus",778223,https://open.spotify.com/track/17UfXrL7Run3GyZJW4uRjC
199,"Mi Niña",Wisin,778080,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
200,"POPSTAR (feat. Drake)","DJ Khaled",777726,https://open.spotify.com/track/1sbEeUY8KsdvgiQi26JBFz
