,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
21,"The Business",Tiësto,2430596,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
22,"Hold On","Justin Bieber",2357498,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
23,Am,"Nio Garcia",2296926,https://open.spotify.com/track/2dNhNlpZAtV4lwAFW45LIv
24,Up,"Cardi B",2190412,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi
25,"WITHOUT YOU","The Kid LAROI",1965305,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
26,Arcade,"Duncan Laurence",1938282,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
27,"Mood (feat. iann dior)",24kGoldn,1896765,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
28,Streets,"Doja Cat",1842275,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
29,"Heat Waves","Glass Animals",1835687,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
30,"Your Love (9PM)",ATB,1802276,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
31,Bandido,"Myke Towers",1796951,https://open.spotify.com/track/1xK1Gg9SxG8fy2Ya373oqb
32,"Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5",1784275,https://open.spotify.com/track/6fRxMU4LWwyaSSowV441IU
33,"Watermelon Sugar","Harry Styles",1738324,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
34,911,Sech,1717613,https://open.spotify.com/track/2p2Q23iaaPSEa1tI6TsCVX
35,Dynamite,BTS,1710442,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
36,"Goosebumps - Remix","Travis Scott",1702578,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
37,"Calling My Phone","Lil Tjay",1671859,https://open.spotify.com/track/3J8EOeKLTLXORtWPpOU5bE
38,"Someone You Loved","Lewis Capaldi",1630357,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
39,"EL MAKINON","KAROL G",1627919,https://open.spotify.com/track/2FSGUA0gFgGeQdprjtGM2M
40,"Don't Start Now","Dua Lipa",1564393,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
41,"LA NOCHE DE ANOCHE","Bad Bunny",1555310,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck
42,BED,"Joel Corry",1494371,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
43,"We're Good","Dua Lipa",1491015,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
44,"Talking to the Moon","Bruno Mars",1467728,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
45,"Baila Conmigo (with Rauw Alejandro)","Selena Gomez",1448402,https://open.spotify.com/track/079Ey5uxL04AKPQgVQwx5h
46,"Good Days",SZA,1446494,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
47,"Head & Heart (feat. MNEK)","Joel Corry",1445408,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
48,positions,"Ariana Grande",1437292,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
49,"Best Friend (feat. Doja Cat)",Saweetie,1427803,https://open.spotify.com/track/20BOju91NaEFK5Py4VJ2pp
50,"Paradise (feat. Dermot Kennedy)",MEDUZA,1377874,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
51,"Sweater Weather","The Neighbourhood",1316121,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
52,Anyone,"Justin Bieber",1310540,https://open.spotify.com/track/2WnAKZefdRHxtBEkRjFOHC
53,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",1278192,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
54,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,1240329,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
55,"Ella No Es Tuya - Remix","Rochy RD",1236405,https://open.spotify.com/track/5YYW3yRktprLRr47WK219Y
56,"Cover Me In Sunshine",P!nk,1234611,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
57,"Wants and Needs (feat. Lil Baby)",Drake,1234043,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b
58,"Solid (feat. Drake)","Young Stoner Life",1232253,https://open.spotify.com/track/6rTInqW3YECMkQsBEHw4sd
59,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",1224823,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
60,34+35,"Ariana Grande",1218195,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
61,"My Head & My Heart","Ava Max",1206397,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
62,"Hecha Pa' Mi",Boza,1205949,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
63,"Dance Monkey","Tones And I",1185529,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
64,"GIRL LIKE ME","Black Eyed Peas",1165727,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
65,"Roses - Imanbek Remix","SAINt JHN",1146862,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
66,"Before You Go","Lewis Capaldi",1135817,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
67,"you broke me first","Tate McRae",1134487,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
68,"What’s Next",Drake,1120866,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz
69,"lovely (with Khalid)","Billie Eilish",1090205,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
70,"WAP (feat. Megan Thee Stallion)","Cardi B",1084367,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
71,"Holy (feat. Chance The Rapper)","Justin Bieber",1073957,https://open.spotify.com/track/6Xgq7MvZiet0hVi3KaDSgJ
72,"Therefore I Am","Billie Eilish",1071302,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
73,"Another Love","Tom Odell",1070656,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
74,Whoopty,CJ,1069712,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
75,Heather,"Conan Gray",1041453,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
76,Circles,"Post Malone",1039632,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
77,Levitating,"Dua Lipa",1025262,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP
78,"Martin & Gina","Polo G",1023005,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
79,You,Regard,1009745,https://open.spotify.com/track/2cc8Sw1OnCuA5bV8nqWqpE
80,"What You Know Bout Love","Pop Smoke",1007785,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
81,"Follow You","Imagine Dragons",996362,https://open.spotify.com/track/7FdUvDkaE24o3FPIWTvzv2
82,Reloj,"Rauw Alejandro",993839,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
83,"Otra Noche Sin Ti","J Balvin",983265,https://open.spotify.com/track/2CdTLdDjwZdVcm0bresVWx
84,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",975145,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
85,"Prisoner (feat. Dua Lipa)","Miley Cyrus",971834,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
86,"Headshot (feat. Polo G & Fivio Foreign)","Lil Tjay",969784,https://open.spotify.com/track/4eNOLmx8r2IJAVKvBBL1jv
87,Shallow,"Lady Gaga",968463,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
88,"Wasted Love (feat. Lagique)",Ofenbach,960418,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
89,Believer,"Imagine Dragons",957346,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
90,"Slumber Party (feat. Princess Nokia)",Ashnikko,953115,https://open.spotify.com/track/11ZulcYY4lowvcQm4oe3VJ
91,"Lonely (with benny blanco)","Justin Bieber",950623,https://open.spotify.com/track/3S8jK1mGzQi24ilFb45DAZ
92,Señorita,"Shawn Mendes",948252,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
93,Hawái,Maluma,947985,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
94,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",947275,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
95,"Volta Bebê, Volta Neném","Dj Guuga",936738,https://open.spotify.com/track/4wQUopWk9Ed7Ng5qpKN5qd
96,Memories,"Maroon 5",934898,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
97,"Batom de Cereja - Ao Vivo","Israel & Rodolffo",927853,https://open.spotify.com/track/2MZQAvsA7aZDssppBLRxYp
98,"Adore You","Harry Styles",926090,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
99,"Mr. Perfectly Fine (Taylor’s Version) (From The Vault)","Taylor Swift",925480,https://open.spotify.com/track/2CYVETnhM9aytqrazYYwrK
100,"bad guy","Billie Eilish",925385,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
101,"On The Ground",ROSÉ,924306,https://open.spotify.com/track/2pn8dNVSpYnAtlKFC8Q0DJ
102,BICHOTA,"KAROL G",920329,https://open.spotify.com/track/1WvrDdouh6C51In1SdATbq
103,goosebumps,"Travis Scott",919308,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
104,"death bed (coffee for your head)",Powfu,916075,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
105,"Take Me To Church",Hozier,913378,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
106,"Say You Won't Let Go","James Arthur",912998,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
107,"Met Him Last Night (feat. Ariana Grande)","Demi Lovato",908556,https://open.spotify.com/track/4yyX2Iu4xJjW9xMvBZKSBi
108,"Lucid Dreams","Juice WRLD",907794,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
109,"Cloud 9","Beach Bunny",890211,https://open.spotify.com/track/6vFsBXYczYsP0H3lgunZOm
110,Rasputin,Majestic,877775,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
111,"Breaking Me",Topic,876418,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
112,"Shape of You","Ed Sheeran",873355,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
113,"At My Worst","Pink Sweat$",866022,https://open.spotify.com/track/2MJz8BxxMsERULatmBikDH
114,Perfect,"Ed Sheeran",864391,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
115,"Cupid's Chokehold / Breakfast in America","Gym Class Heroes",861770,https://open.spotify.com/track/2Lhdl74nwwVGOE2Gv35QuK
116,"The Hills","The Weeknd",856240,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB
117,"Daddy Issues","The Neighbourhood",846755,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
118,"La Nota","Manuel Turizo",844783,https://open.spotify.com/track/5VzNsUnLmYcRfRfxpQsusa
119,Golden,"Harry Styles",843952,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
120,"As I Am (feat. Khalid)","Justin Bieber",836746,https://open.spotify.com/track/6F2r4HgpJnvKDmkN6JEN6J
121,"The Nights",Avicii,834378,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
122,"Laugh Now Cry Later (feat. Lil Durk)",Drake,831736,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
123,"TE MUDASTE","Bad Bunny",830603,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
124,"Travesuras - Remix","Nio Garcia",828288,https://open.spotify.com/track/0VWLId2RwPCno9s1cJm2Vy
125,"Disco Arranhado - Funk Remix",Malu,828264,https://open.spotify.com/track/2Gjt4rUHBUH0rMKpBg0hF4
126,HOLIDAY,"Lil Nas X",827744,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
127,"Savage Love (Laxed - Siren Beat)","Jawsh 685",824171,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
128,Body,"Russ Millions",822518,https://open.spotify.com/track/3CVb6hkMrlF7eHhXi5B3PZ
129,"Dreams - 2004 Remaster","Fleetwood Mac",822290,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
130,"Somebody That I Used To Know",Gotye,821231,https://open.spotify.com/track/1qDrWA6lyx8cLECdZE7TV7
131,"The Box","Roddy Ricch",819909,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
132,"Break My Heart","Dua Lipa",819369,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
133,"All of Me","John Legend",819282,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
134,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",818142,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
135,Falling,"Harry Styles",815078,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
136,"Just the Way You Are","Bruno Mars",815073,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
137,"7 rings","Ariana Grande",813365,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
138,SugarCrash!,ElyOtto,808877,https://open.spotify.com/track/2ePtv8MlBO9nuuXABqAfEX
139,"my ex's best friend (with blackbear)","Machine Gun Kelly",805322,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
140,"Bohemian Rhapsody - Remastered 2011",Queen,804683,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
141,"Run It Up (feat. Offset & Moneybagg Yo)","Lil Tjay",804366,https://open.spotify.com/track/1dg3qy5DjoJodawfOCgrTP
142,"Machu Picchu",Camilo,802866,https://open.spotify.com/track/6RV9pRLIQiXm3qTGeyQluf
143,Aloha,Maluma,802399,https://open.spotify.com/track/5RAIMjdrCEjpjaR5tBATXU
144,"No Te Enamores - Remix",Milly,800586,https://open.spotify.com/track/2mM3gZ0BbPwPPMelbA8vgt
145,"Bubblegum Bitch",MARINA,796247,https://open.spotify.com/track/1yOL7ZiXGx5ULeLoktAUAg
146,"Liberdade (Quando o Grave Bate Forte)",Alok,794487,https://open.spotify.com/track/2QLbRVzixE282JSQjBz2DG
147,"HIGHEST IN THE ROOM","Travis Scott",793725,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
148,"Ride It",Regard,793706,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
149,"Do I Wanna Know?","Arctic Monkeys",792430,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt
150,"Rain On Me (with Ariana Grande)","Lady Gaga",784682,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
151,"Blueberry Faygo","Lil Mosey",779634,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
152,"Life Is Good (feat. Drake)",Future,779624,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
153,Yellow,Coldplay,776428,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
154,"If the World Was Ending - feat. Julia Michaels","JP Saxe",769398,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
155,Dior,"Pop Smoke",766361,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
156,"Jocelyn Flores",XXXTENTACION,766206,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
157,Krvn,UZI,763598,https://open.spotify.com/track/4a1WLOoydq7u011UG9jjC9
158,"Come Through (feat. Chris Brown)",H.E.R.,758743,https://open.spotify.com/track/3krZxyBsWEHfEfJegYaWTd
159,Drunk-Dazed,ENHYPEN,757397,https://open.spotify.com/track/1wcr8DjnN59Awev8nnKpQ4
160,Goosebumps,HVME,757144,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
161,Riptide,"Vance Joy",753592,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
162,"Stereo Hearts (feat. Adam Levine)","Gym Class Heroes",752990,https://open.spotify.com/track/0qOnSQQF0yzuPWsXrQ9paz
163,"Counting Stars",OneRepublic,748984,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
164,"SICKO MODE","Travis Scott",745926,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
165,"Back In Blood (feat. Lil Durk)","Pooh Shiesty",743556,https://open.spotify.com/track/7FGdjbZ32vMybPuP0IuE7d
166,"Film out",BTS,743293,https://open.spotify.com/track/3UHPGOkUcE4hE7sqBF4Snt
167,"Another One Bites The Dust - Remastered 2011",Queen,739536,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
168,"Put Your Records On","Ritt Momney",739434,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
169,"Every Breath You Take","The Police",738966,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
170,"everything i wanted","Billie Eilish",738448,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
171,"Mr. Brightside","The Killers",738097,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
172,"The Real Slim Shady",Eminem,737109,https://open.spotify.com/track/3yfqSUWxFvZELEM4PmlwIR
173,"Come & Go (with Marshmello)","Juice WRLD",736402,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
174,"Train Wreck","James Arthur",735375,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
175,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",734309,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
176,"Godzilla (feat. Juice WRLD)",Eminem,732894,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
177,"Smells Like Teen Spirit",Nirvana,732832,https://open.spotify.com/track/1f3yAtsJtY87CTmM8RLnxf
178,PROBLEMA,"Daddy Yankee",731810,https://open.spotify.com/track/2dl5K2ScW7jYhAhuem06cm
179,"Life Goes On",BTS,729683,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD
180,Closer,"The Chainsmokers",727824,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
181,"Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",727276,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
182,"Wake Me Up",Avicii,725605,https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2
183,"Wishing Well","Juice WRLD",723043,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
184,"Good Without","Mimi Webb",718262,https://open.spotify.com/track/15OCqNPYoLziEAsbVnqRj5
185,"Shy Away","Twenty One Pilots",717906,https://open.spotify.com/track/2z0IupRlVRlDN5r2IVqHyN
186,Robbery,"Juice WRLD",717469,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
187,"In Your Eyes","The Weeknd",714726,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
188,"When I Was Your Man","Bruno Mars",713010,https://open.spotify.com/track/0B7wvvmu9EISAwZnOpjhNI
189,"Mi Niña",Wisin,707798,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
190,"hot girl bummer",blackbear,705719,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
191,"when the party's over","Billie Eilish",704933,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
192,"Fan de Tus Fotos","Nicky Jam",704696,https://open.spotify.com/track/1mauYRwbpoGQX6itP2FAJC
193,Falling,"Trevor Daniel",704657,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
194,SAD!,XXXTENTACION,702206,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
195,"Why'd You Only Call Me When You're High?","Arctic Monkeys",699533,https://open.spotify.com/track/48q0vSHcJdhK3IiXH8C5WJ
196,"All Girls Are The Same","Juice WRLD",698282,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
197,"Something Just Like This","The Chainsmokers",697832,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
198,"In the End","Linkin Park",694266,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq
199,willow,"Taylor Swift",694166,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
200,"The Night We Met","Lord Huron",693290,https://open.spotify.com/track/3hRV0jL3vUpRrcy398teAU
