,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
26,Bandido,"Myke Towers",1927431,https://open.spotify.com/track/1xK1Gg9SxG8fy2Ya373oqb
27,Runaway,AURORA,1877330,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
28,"Heat Waves","Glass Animals",1795271,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
29,"Watermelon Sugar","Harry Styles",1767744,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
30,"Your Love (9PM)",ATB,1765063,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
31,Dynamite,BTS,1744819,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
32,911,Sech,1718338,https://open.spotify.com/track/2TksvaRivgAEj780DgRB73
33,"LA NOCHE DE ANOCHE","Bad Bunny",1692791,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck
34,"Goosebumps - Remix","Travis Scott",1681231,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
35,"Someone You Loved","Lewis Capaldi",1675434,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
36,"Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5",1630202,https://open.spotify.com/track/6fRxMU4LWwyaSSowV441IU
37,"Baila Conmigo (with Rauw Alejandro)","Selena Gomez",1600125,https://open.spotify.com/track/079Ey5uxL04AKPQgVQwx5h
38,"Good Days",SZA,1544232,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
39,Anyone,"Justin Bieber",1543577,https://open.spotify.com/track/2WnAKZefdRHxtBEkRjFOHC
40,"Don't Start Now","Dua Lipa",1536594,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
41,"Ella No Es Tuya - Remix","Rochy RD",1531078,https://open.spotify.com/track/5YYW3yRktprLRr47WK219Y
42,"We're Good","Dua Lipa",1512038,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
43,"Met Him Last Night (feat. Ariana Grande)","Demi Lovato",1475436,https://open.spotify.com/track/4yyX2Iu4xJjW9xMvBZKSBi
44,positions,"Ariana Grande",1464264,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
45,"Best Friend (feat. Doja Cat)",Saweetie,1458219,https://open.spotify.com/track/2etHQJxIbV0soyPhelVs9Y
46,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",1411839,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
47,"Head & Heart (feat. MNEK)","Joel Corry",1403656,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
48,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",1383477,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
49,"Paradise (feat. Dermot Kennedy)",MEDUZA,1376652,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
50,"Love Story (Taylor’s Version)","Taylor Swift",1369012,https://open.spotify.com/track/6YvqWjhGD8mB5QXcbcUKtx
51,"Hecha Pa' Mi",Boza,1357096,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
52,"Sweater Weather","The Neighbourhood",1306148,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
53,"What’s Next",Drake,1299529,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz
54,"Shy Away","Twenty One Pilots",1297604,https://open.spotify.com/track/2z0IupRlVRlDN5r2IVqHyN
55,"you broke me first","Tate McRae",1295278,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
56,"GIRL LIKE ME","Black Eyed Peas",1268005,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
57,"Holy (feat. Chance The Rapper)","Justin Bieber",1266536,https://open.spotify.com/track/6Xgq7MvZiet0hVi3KaDSgJ
58,"My Head & My Heart","Ava Max",1260001,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
59,Whoopty,CJ,1247994,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
60,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,1246592,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
61,34+35,"Ariana Grande",1246506,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
62,"Dance Monkey","Tones And I",1218878,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
63,"Otra Noche Sin Ti","J Balvin",1202104,https://open.spotify.com/track/2CdTLdDjwZdVcm0bresVWx
64,BED,"Joel Corry",1198685,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
65,"As I Am (feat. Khalid)","Justin Bieber",1196571,https://open.spotify.com/track/6F2r4HgpJnvKDmkN6JEN6J
66,Am,"Nio Garcia",1189937,https://open.spotify.com/track/2dNhNlpZAtV4lwAFW45LIv
67,"Talking to the Moon","Bruno Mars",1187589,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
68,"Roses - Imanbek Remix","SAINt JHN",1170787,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
69,"Prisoner (feat. Dua Lipa)","Miley Cyrus",1151856,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
70,"Before You Go","Lewis Capaldi",1147119,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
71,"WAP (feat. Megan Thee Stallion)","Cardi B",1144285,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
72,"On The Ground",ROSÉ,1139472,https://open.spotify.com/track/2pn8dNVSpYnAtlKFC8Q0DJ
73,"EL MAKINON","KAROL G",1131515,https://open.spotify.com/track/2FSGUA0gFgGeQdprjtGM2M
74,"What You Know Bout Love","Pop Smoke",1106187,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
75,"Headshot (feat. Polo G & Fivio Foreign)","Lil Tjay",1095689,https://open.spotify.com/track/4eNOLmx8r2IJAVKvBBL1jv
76,"lovely (with Khalid)","Billie Eilish",1095554,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
77,"Wants and Needs (feat. Lil Baby)",Drake,1093315,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b
78,"Therefore I Am","Billie Eilish",1089566,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
79,"Lonely (with benny blanco)","Justin Bieber",1088877,https://open.spotify.com/track/3S8jK1mGzQi24ilFb45DAZ
80,Heather,"Conan Gray",1072605,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
81,SugarCrash!,ElyOtto,1062820,https://open.spotify.com/track/2ePtv8MlBO9nuuXABqAfEX
82,"Film out",BTS,1053531,https://open.spotify.com/track/3UHPGOkUcE4hE7sqBF4Snt
83,Circles,"Post Malone",1053474,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
84,Reloj,"Rauw Alejandro",1042746,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
85,"Another Love","Tom Odell",1029855,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
86,HOLIDAY,"Lil Nas X",1026261,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
87,BICHOTA,"KAROL G",1024204,https://open.spotify.com/track/1WvrDdouh6C51In1SdATbq
88,Hawái,Maluma,1015845,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
89,"Batom de Cereja - Ao Vivo","Israel & Rodolffo",1013489,https://open.spotify.com/track/2MZQAvsA7aZDssppBLRxYp
90,Shallow,"Lady Gaga",1012437,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
91,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",1002615,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
92,"Cupid's Chokehold / Breakfast in America","Gym Class Heroes",1000748,https://open.spotify.com/track/2Lhdl74nwwVGOE2Gv35QuK
93,"Travesuras - Remix","Nio Garcia",996963,https://open.spotify.com/track/0VWLId2RwPCno9s1cJm2Vy
94,"Slumber Party (feat. Princess Nokia)",Ashnikko,995395,https://open.spotify.com/track/11ZulcYY4lowvcQm4oe3VJ
95,Señorita,"Shawn Mendes",992666,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
96,"Martin & Gina","Polo G",990546,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
97,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",984421,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
98,"Cloud 9","Beach Bunny",974913,https://open.spotify.com/track/6vFsBXYczYsP0H3lgunZOm
99,Believer,"Imagine Dragons",960835,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
100,"You Belong With Me (Taylor’s Version)","Taylor Swift",956239,https://open.spotify.com/track/1qrpoAMXodY6895hGKoUpA
101,Memories,"Maroon 5",951128,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
102,"Adore You","Harry Styles",947898,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
103,"death bed (coffee for your head)",Powfu,947311,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
104,"Follow You","Imagine Dragons",934615,https://open.spotify.com/track/7FdUvDkaE24o3FPIWTvzv2
105,"Cover Me In Sunshine",P!nk,934442,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
106,"bad guy","Billie Eilish",933131,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
107,"Take Me To Church",Hozier,929432,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
108,goosebumps,"Travis Scott",928404,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
109,"Say You Won't Let Go","James Arthur",926227,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
110,"Fearless (Taylor’s Version)","Taylor Swift",912922,https://open.spotify.com/track/77sMIMlNaSURUAXq5coCxE
111,"Machu Picchu",Camilo,910299,https://open.spotify.com/track/6RV9pRLIQiXm3qTGeyQluf
112,"Lucid Dreams","Juice WRLD",910247,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
113,"Shape of You","Ed Sheeran",902870,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
114,"You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault)","Taylor Swift",902748,https://open.spotify.com/track/4CHpVfAhuxNJ3ibExe6kxO
115,"At My Worst","Pink Sweat$",898923,https://open.spotify.com/track/2MJz8BxxMsERULatmBikDH
116,"TE MUDASTE","Bad Bunny",895031,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
117,"No Te Enamores - Remix",Milly,895009,https://open.spotify.com/track/2mM3gZ0BbPwPPMelbA8vgt
118,Golden,"Harry Styles",889311,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
119,"Disco Arranhado - Funk Remix",Malu,883615,https://open.spotify.com/track/2Gjt4rUHBUH0rMKpBg0hF4
120,"Breaking Me",Topic,879948,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
121,Goosebumps,HVME,878945,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
122,Perfect,"Ed Sheeran",877090,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
123,"The Hills","The Weeknd",872200,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB
124,"La Nota","Manuel Turizo",868785,https://open.spotify.com/track/5VzNsUnLmYcRfRfxpQsusa
125,"The Box","Roddy Ricch",866267,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
126,"Wasted Love (feat. Lagique)",Ofenbach,862592,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
127,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",862563,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
128,"Laugh Now Cry Later (feat. Lil Durk)",Drake,859996,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
129,"X Gon' Give It To Ya",DMX,857277,https://open.spotify.com/track/1zzxoZVylsna2BQB65Ppcb
130,"Somebody That I Used To Know",Gotye,853477,https://open.spotify.com/track/1qDrWA6lyx8cLECdZE7TV7
131,"Back In Blood (feat. Lil Durk)","Pooh Shiesty",850648,https://open.spotify.com/track/7FGdjbZ32vMybPuP0IuE7d
132,"Run It Up (feat. Offset & Moneybagg Yo)","Lil Tjay",845932,https://open.spotify.com/track/1dg3qy5DjoJodawfOCgrTP
133,"Savage Love (Laxed - Siren Beat)","Jawsh 685",844455,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
134,"Just the Way You Are","Bruno Mars",840110,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
135,"Break My Heart","Dua Lipa",837744,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
136,"All of Me","John Legend",834278,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
137,"Daddy Issues","The Neighbourhood",833484,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
138,"Blueberry Faygo","Lil Mosey",824517,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
139,"7 rings","Ariana Grande",811701,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
140,"Dreams - 2004 Remaster","Fleetwood Mac",808580,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
141,"Bohemian Rhapsody - Remastered 2011",Queen,807204,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
142,Falling,"Harry Styles",804980,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
143,"Do I Wanna Know?","Arctic Monkeys",801000,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt
144,Dior,"Pop Smoke",799583,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
145,"Rain On Me (with Ariana Grande)","Lady Gaga",798254,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
146,LOCATION,"KAROL G",795771,https://open.spotify.com/track/478g4LSkyMB1PMkVOVmIaE
147,"HIGHEST IN THE ROOM","Travis Scott",794282,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
148,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",790225,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
149,"The Way I Loved You (Taylor’s Version)","Taylor Swift",786508,https://open.spotify.com/track/22bPsP2jCgbLUvh82U0Z3M
150,"Ride It",Regard,785991,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
151,"Life Goes On",BTS,781752,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD
152,"Jocelyn Flores",XXXTENTACION,781256,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
153,"Life Is Good (feat. Drake)",Future,779902,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
154,willow,"Taylor Swift",776667,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
155,"If the World Was Ending - feat. Julia Michaels","JP Saxe",776667,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
156,Yellow,Coldplay,772559,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
157,"Stereo Hearts (feat. Adam Levine)","Gym Class Heroes",771971,https://open.spotify.com/track/0qOnSQQF0yzuPWsXrQ9paz
158,"Another One Bites The Dust - Remastered 2011",Queen,769121,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
159,"L-Gante: Bzrp Music Sessions, Vol.38",Bizarrap,767162,https://open.spotify.com/track/1Crj1zkRMpsEjb9NOR6Zof
160,"Bubblegum Bitch",MARINA,762403,https://open.spotify.com/track/1yOL7ZiXGx5ULeLoktAUAg
161,"Train Wreck","James Arthur",760297,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
162,"Counting Stars",OneRepublic,759678,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
163,"Every Breath You Take","The Police",754069,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
164,"Come & Go (with Marshmello)","Juice WRLD",752097,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
165,PROBLEMA,"Daddy Yankee",751267,https://open.spotify.com/track/2dl5K2ScW7jYhAhuem06cm
166,Riptide,"Vance Joy",749477,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
167,"Wishing Well","Juice WRLD",747872,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
168,Levitating,"Dua Lipa",747782,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP
169,Closer,"The Chainsmokers",746262,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
170,"my ex's best friend (with blackbear)","Machine Gun Kelly",744599,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
171,"Godzilla (feat. Juice WRLD)",Eminem,742226,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
172,"The Nights",Avicii,741295,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
173,"SICKO MODE","Travis Scott",736246,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
174,"Fan de Tus Fotos","Nicky Jam",735748,https://open.spotify.com/track/1mauYRwbpoGQX6itP2FAJC
175,"Put Your Records On","Ritt Momney",733797,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
176,"Stressed Out","Twenty One Pilots",733720,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
177,"Relación - Remix",Sech,728905,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
178,"Smells Like Teen Spirit",Nirvana,728760,https://open.spotify.com/track/1f3yAtsJtY87CTmM8RLnxf
179,Afterglow,"Ed Sheeran",727146,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
180,Robbery,"Juice WRLD",726598,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
181,"Chica Ideal","Sebastian Yatra",726228,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
182,"Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",725902,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
183,Falling,"Trevor Daniel",725477,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
184,"Mr. Brightside","The Killers",724545,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
185,"POPSTAR (feat. Drake)","DJ Khaled",723296,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
186,"Why'd You Only Call Me When You're High?","Arctic Monkeys",720371,https://open.spotify.com/track/48q0vSHcJdhK3IiXH8C5WJ
187,"Mi Niña",Wisin,719669,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
188,"everything i wanted","Billie Eilish",719205,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
189,"Fifteen (Taylor’s Version)","Taylor Swift",717064,https://open.spotify.com/track/2nqio0SfWg6gh2eCtfuMa5
190,"All Girls Are The Same","Juice WRLD",716882,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
191,SAD!,XXXTENTACION,715226,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
192,"Hey Stephen (Taylor’s Version)","Taylor Swift",712382,https://open.spotify.com/track/550erGcdD9n6PnwxrvYqZT
193,WACHA,KHEA,710056,https://open.spotify.com/track/5RmSunLqeDqNWww8LWhAiK
194,"On Me","Lil Baby",708390,https://open.spotify.com/track/4Iedi94TIaB2GGb1nMB68v
195,"Take You Dancing","Jason Derulo",708312,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
196,"In Your Eyes","The Weeknd",702325,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
197,"Tapão Na Raba","Raí Saia Rodada",701824,https://open.spotify.com/track/58pgi1RpcU2fVJsxhm7BIr
198,"Good Without","Mimi Webb",700139,https://open.spotify.com/track/15OCqNPYoLziEAsbVnqRj5
199,"Something Just Like This","The Chainsmokers",698694,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
200,Explícito,"Myke Towers",698330,https://open.spotify.com/track/6qraVL4IJaIj0IuEexYJNa
