,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
22,Streets,"Doja Cat",2166982,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
23,"Film out",BTS,2048978,https://open.spotify.com/track/3UHPGOkUcE4hE7sqBF4Snt
24,"Your Love (9PM)",ATB,1977055,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
25,Dynamite,BTS,1946576,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
26,"LA NOCHE DE ANOCHE","Bad Bunny",1928439,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck
27,"Watermelon Sugar","Harry Styles",1891284,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
28,Arcade,"Duncan Laurence",1878379,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
29,"Heat Waves","Glass Animals",1868591,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
30,"Ella No Es Tuya - Remix","Rochy RD",1806809,https://open.spotify.com/track/5YYW3yRktprLRr47WK219Y
31,"Goosebumps - Remix","Travis Scott",1790794,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
32,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",1789962,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
33,911,Sech,1787945,https://open.spotify.com/track/2TksvaRivgAEj780DgRB73
34,Anyone,"Justin Bieber",1784231,https://open.spotify.com/track/2WnAKZefdRHxtBEkRjFOHC
35,"Met Him Last Night (feat. Ariana Grande)","Demi Lovato",1756202,https://open.spotify.com/track/4yyX2Iu4xJjW9xMvBZKSBi
36,"We're Good","Dua Lipa",1745346,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
37,"Good Days",SZA,1689121,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
38,"Baila Conmigo (with Rauw Alejandro)","Selena Gomez",1671348,https://open.spotify.com/track/079Ey5uxL04AKPQgVQwx5h
39,positions,"Ariana Grande",1653362,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
40,"Someone You Loved","Lewis Capaldi",1649724,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
41,"Batom de Cereja - Ao Vivo","Israel & Rodolffo",1648107,https://open.spotify.com/track/2MZQAvsA7aZDssppBLRxYp
42,"As I Am (feat. Khalid)","Justin Bieber",1641027,https://open.spotify.com/track/6F2r4HgpJnvKDmkN6JEN6J
43,"Don't Start Now","Dua Lipa",1631426,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
44,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",1608109,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
45,"What’s Next",Drake,1589779,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz
46,"Paradise (feat. Dermot Kennedy)",MEDUZA,1586063,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
47,"Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5",1581393,https://open.spotify.com/track/6fRxMU4LWwyaSSowV441IU
48,"Head & Heart (feat. MNEK)","Joel Corry",1556204,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
49,Whoopty,CJ,1554121,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
50,"Holy (feat. Chance The Rapper)","Justin Bieber",1553424,https://open.spotify.com/track/6Xgq7MvZiet0hVi3KaDSgJ
51,"Hecha Pa' Mi",Boza,1530294,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
52,"Best Friend (feat. Doja Cat)",Saweetie,1528226,https://open.spotify.com/track/2etHQJxIbV0soyPhelVs9Y
53,"GIRL LIKE ME","Black Eyed Peas",1464912,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
54,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,1436859,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
55,"On The Ground",ROSÉ,1393239,https://open.spotify.com/track/2pn8dNVSpYnAtlKFC8Q0DJ
56,"Dance Monkey","Tones And I",1376495,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
57,34+35,"Ariana Grande",1363092,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
58,"you broke me first","Tate McRae",1357547,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
59,"What You Know Bout Love","Pop Smoke",1348417,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
60,"My Head & My Heart","Ava Max",1347045,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
61,BICHOTA,"KAROL G",1333643,https://open.spotify.com/track/1WvrDdouh6C51In1SdATbq
62,"WAP (feat. Megan Thee Stallion)","Cardi B",1330380,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
63,"Sweater Weather","The Neighbourhood",1294752,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
64,"Roses - Imanbek Remix","SAINt JHN",1285697,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
65,HOLIDAY,"Lil Nas X",1242254,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
66,"Prisoner (feat. Dua Lipa)","Miley Cyrus",1230924,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
67,"Headshot (feat. Polo G & Fivio Foreign)","Lil Tjay",1226036,https://open.spotify.com/track/4eNOLmx8r2IJAVKvBBL1jv
68,"Lonely (with benny blanco)","Justin Bieber",1203765,https://open.spotify.com/track/3S8jK1mGzQi24ilFb45DAZ
69,"Tapão Na Raba","Raí Saia Rodada",1198908,https://open.spotify.com/track/58pgi1RpcU2fVJsxhm7BIr
70,BED,"Joel Corry",1189754,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
71,SugarCrash!,ElyOtto,1186050,https://open.spotify.com/track/2ePtv8MlBO9nuuXABqAfEX
72,Reloj,"Rauw Alejandro",1165874,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
73,Hawái,Maluma,1152510,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
74,"Therefore I Am","Billie Eilish",1151303,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
75,"Disco Arranhado - Funk Remix",Malu,1151008,https://open.spotify.com/track/2Gjt4rUHBUH0rMKpBg0hF4
76,"Wants and Needs (feat. Lil Baby)",Drake,1123133,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b
77,"Before You Go","Lewis Capaldi",1122665,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
78,"Ele É Ele, Eu Sou Eu","Wesley Safadão",1106334,https://open.spotify.com/track/7EWXP47VlXKO3r7mNxuWHw
79,"Facas - Ao Vivo","Diego & Victor Hugo",1104647,https://open.spotify.com/track/1ere9b9vDw2N3m9d4uiXxa
80,Circles,"Post Malone",1100417,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
81,"Run It Up (feat. Offset & Moneybagg Yo)","Lil Tjay",1095779,https://open.spotify.com/track/1dg3qy5DjoJodawfOCgrTP
82,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",1086958,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
83,"At My Worst","Pink Sweat$",1084396,https://open.spotify.com/track/2MJz8BxxMsERULatmBikDH
84,"Cupid's Chokehold / Breakfast in America","Gym Class Heroes",1069153,https://open.spotify.com/track/2Lhdl74nwwVGOE2Gv35QuK
85,Heather,"Conan Gray",1066582,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
86,"lovely (with Khalid)","Billie Eilish",1064636,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
87,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1062670,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
88,"Travesuras - Remix","Nio Garcia",1026991,https://open.spotify.com/track/0VWLId2RwPCno9s1cJm2Vy
89,"Adore You","Harry Styles",1026740,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
90,goosebumps,"Travis Scott",1018963,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
91,Goosebumps,HVME,1018122,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
92,Shallow,"Lady Gaga",1017628,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
93,Señorita,"Shawn Mendes",1010404,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
94,"Dreams - 2004 Remaster","Fleetwood Mac",997067,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
95,"death bed (coffee for your head)",Powfu,990845,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
96,"EL MAKINON","KAROL G",990427,https://open.spotify.com/track/2FSGUA0gFgGeQdprjtGM2M
97,"La Nota","Manuel Turizo",990011,https://open.spotify.com/track/7ndTONDDRFGiPnnhOzOXxq
98,"Savage Love (Laxed - Siren Beat)","Jawsh 685",985414,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
99,"Talking to the Moon","Bruno Mars",982682,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
100,"Lucid Dreams","Juice WRLD",982343,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
101,Believer,"Imagine Dragons",981438,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
102,"Life Goes On",BTS,980125,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD
103,"Coração Na Cama - Ao Vivo","Hugo & Guilherme",978992,https://open.spotify.com/track/2nZj5YymF54qhAu7RneVP6
104,"Esquema Preferido","DJ Ivis",968730,https://open.spotify.com/track/27X3qzgB0Show6qfw5wNOK
105,"Follow You","Imagine Dragons",964416,https://open.spotify.com/track/7FdUvDkaE24o3FPIWTvzv2
106,"No Te Enamores - Remix",Milly,964099,https://open.spotify.com/track/2mM3gZ0BbPwPPMelbA8vgt
107,Memories,"Maroon 5",962292,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
108,"Machu Picchu",Camilo,960915,https://open.spotify.com/track/6RV9pRLIQiXm3qTGeyQluf
109,"bad guy","Billie Eilish",960664,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
110,"The Box","Roddy Ricch",959857,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
111,"Breaking Me",Topic,957028,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
112,Runaway,AURORA,944249,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
113,Golden,"Harry Styles",943374,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
114,"Cloud 9","Beach Bunny",940313,https://open.spotify.com/track/6vFsBXYczYsP0H3lgunZOm
115,"Blueberry Faygo","Lil Mosey",938266,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
116,"Laugh Now Cry Later (feat. Lil Durk)",Drake,936420,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
117,"L-Gante: Bzrp Music Sessions, Vol.38",Bizarrap,932601,https://open.spotify.com/track/1Crj1zkRMpsEjb9NOR6Zof
118,"Bohemian Rhapsody - Remastered 2011",Queen,928684,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
119,LOCATION,"KAROL G",923430,https://open.spotify.com/track/478g4LSkyMB1PMkVOVmIaE
120,"TE MUDASTE","Bad Bunny",906156,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
121,"Shape of You","Ed Sheeran",903075,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
122,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",901468,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
123,"Back In Blood (feat. Lil Durk)","Pooh Shiesty",891698,https://open.spotify.com/track/7FGdjbZ32vMybPuP0IuE7d
124,"The Hills","The Weeknd",886332,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB
125,"Take Me To Church",Hozier,885851,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
126,"Wasted Love (feat. Lagique)",Ofenbach,884467,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
127,"Cover Me In Sunshine",P!nk,880310,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
128,"HIGHEST IN THE ROOM","Travis Scott",879715,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
129,Perfect,"Ed Sheeran",878952,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
130,"Another One Bites The Dust - Remastered 2011",Queen,875094,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
131,"Every Breath You Take","The Police",866088,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
132,"Say You Won't Let Go","James Arthur",859890,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
133,"Martin & Gina","Polo G",858948,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
134,"Dancing With The Devil","Demi Lovato",857753,https://open.spotify.com/track/0VQ3GSPdl4njPOr3lyaoaD
135,"Break My Heart","Dua Lipa",849418,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
136,"Ride It",Regard,840521,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
137,"Somebody That I Used To Know",Gotye,839171,https://open.spotify.com/track/1qDrWA6lyx8cLECdZE7TV7
138,"You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault)","Taylor Swift",835083,https://open.spotify.com/track/5pcjystBtalYeqaiXCcgEY
139,"Relación - Remix",Sech,832603,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
140,Dior,"Pop Smoke",831570,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
141,"Life Is Good (feat. Drake)",Future,830684,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
142,"Stereo Hearts (feat. Adam Levine)","Gym Class Heroes",830429,https://open.spotify.com/track/0qOnSQQF0yzuPWsXrQ9paz
143,PROBLEMA,"Daddy Yankee",830300,https://open.spotify.com/track/2dl5K2ScW7jYhAhuem06cm
144,"Slumber Party (feat. Princess Nokia)",Ashnikko,826507,https://open.spotify.com/track/11ZulcYY4lowvcQm4oe3VJ
145,"Mr. Brightside","The Killers",825772,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
146,"Rain On Me (with Ariana Grande)","Lady Gaga",819840,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
147,"Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo","Os Barões Da Pisadinha",818837,https://open.spotify.com/track/2SUPbyD77tJuOUbqbxct6l
148,"Chica Ideal","Sebastian Yatra",818525,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
149,"Wishing Well","Juice WRLD",818173,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
150,"Daddy Issues","The Neighbourhood",815400,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
151,"Just the Way You Are","Bruno Mars",813303,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
152,Falling,"Trevor Daniel",808263,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
153,"SICKO MODE","Travis Scott",805090,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
154,Paradigmas,"Jorge & Mateus",801736,https://open.spotify.com/track/158ukl5rih76dOEsp0I91H
155,"Take on Me",a-ha,801306,https://open.spotify.com/track/2WfaOiMkCvy7F5fcp2zZ8L
156,"Mi Niña",Wisin,800421,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
157,"Jocelyn Flores",XXXTENTACION,798223,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
158,"What Other People Say","Sam Fischer",797412,https://open.spotify.com/track/2h9TDNEXRhcDIV3fsoEVq9
159,Afterglow,"Ed Sheeran",796096,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
160,"All of Me","John Legend",795916,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
161,"Do I Wanna Know?","Arctic Monkeys",794529,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt
162,Riptide,"Vance Joy",793298,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
163,"7 rings","Ariana Grande",792012,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
164,Robbery,"Juice WRLD",787653,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
165,"Counting Stars",OneRepublic,786146,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
166,"Hasta Abajo","Kevin Roldan",778538,https://open.spotify.com/track/4PEfJZpVjdclfzZ9XO8uDw
167,"Fan de Tus Fotos","Nicky Jam",777875,https://open.spotify.com/track/1mauYRwbpoGQX6itP2FAJC
168,"Alô Ambev (Segue Sua Vida) - Ao Vivo","Zé Neto & Cristiano",773431,https://open.spotify.com/track/5m5aY6S9ttfIG157xli2Rs
169,Falling,"Harry Styles",772901,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
170,"Come & Go (with Marshmello)","Juice WRLD",768433,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
171,"Love Not War (The Tampa Beat)","Jason Derulo",763131,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
172,SAD!,XXXTENTACION,761182,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
173,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",761046,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
174,"my ex's best friend (with blackbear)","Machine Gun Kelly",759003,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
175,"Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",757925,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
176,WACHA,KHEA,757924,https://open.spotify.com/track/5RmSunLqeDqNWww8LWhAiK
177,"Under Pressure - Remastered 2011",Queen,757503,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
178,"The Nights",Avicii,755140,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
179,"Take You Dancing","Jason Derulo",752641,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
180,"In Your Eyes","The Weeknd",752197,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
181,"Put Your Records On","Ritt Momney",751504,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
182,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",751051,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
183,willow,"Taylor Swift",749889,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
184,"All Girls Are The Same","Juice WRLD",748667,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
185,"Una Locura",Ozuna,746848,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
186,"If the World Was Ending - feat. Julia Michaels","JP Saxe",746416,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
187,"Smells Like Teen Spirit",Nirvana,746251,https://open.spotify.com/track/1f3yAtsJtY87CTmM8RLnxf
188,Ghost,"Justin Bieber",745626,https://open.spotify.com/track/6I3mqTwhRpn34SLVafSH7G
189,"POPSTAR (feat. Drake)","DJ Khaled",745140,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
190,"Godzilla (feat. Juice WRLD)",Eminem,744835,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
191,"Unstable (feat. The Kid LAROI)","Justin Bieber",743594,https://open.spotify.com/track/137mSruegm1u6x9NvwiagR
192,BEBÉ,Camilo,742384,https://open.spotify.com/track/3Zf4GutWZ7Hv3wsVQsSQPs
193,"Además de Mí - Remix",Rusherking,741837,https://open.spotify.com/track/7I8L3vYCLThw2FDrE6LuzE
194,Yellow,Coldplay,741678,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
195,"Why'd You Only Call Me When You're High?","Arctic Monkeys",740275,https://open.spotify.com/track/48q0vSHcJdhK3IiXH8C5WJ
196,"Train Wreck","James Arthur",738869,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
197,Payphone,"Maroon 5",736318,https://open.spotify.com/track/1XGmzt0PVuFgQYYnV2It7A
198,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track","Jack Harlow",735487,https://open.spotify.com/track/0ZLuW8uOXdFNWcI40C0OC2
199,Hayloft,"Mother Mother",735145,https://open.spotify.com/track/2kS6td1yvmpNgZTt1q5pQq
200,"Billie Jean","Michael Jackson",733535,https://open.spotify.com/track/5ChkMS8OtdzJeqyybCc9R5
