,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
60,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,1366159,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
61,"Dance Monkey","Tones And I",1362471,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
62,"Sweater Weather","The Neighbourhood",1361906,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
63,"GIRL LIKE ME","Black Eyed Peas",1337276,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
64,Whoopty,CJ,1332141,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
65,"you broke me first","Tate McRae",1328940,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
66,"Holy (feat. Chance The Rapper)","Justin Bieber",1309598,https://open.spotify.com/track/6Xgq7MvZiet0hVi3KaDSgJ
67,34+35,"Ariana Grande",1303273,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
68,"Talking to the Moon","Bruno Mars",1302103,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
69,"Wants and Needs (feat. Lil Baby)",Drake,1291830,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b
70,"Roses - Imanbek Remix","SAINt JHN",1289672,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
71,"What’s Next",Drake,1289153,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz
72,"Otra Noche Sin Ti","J Balvin",1266102,https://open.spotify.com/track/2CdTLdDjwZdVcm0bresVWx
73,"WAP (feat. Megan Thee Stallion)","Cardi B",1263516,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
74,You,Regard,1212661,https://open.spotify.com/track/2cc8Sw1OnCuA5bV8nqWqpE
75,"Before You Go","Lewis Capaldi",1181845,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
76,"Cover Me In Sunshine",P!nk,1181520,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
77,Reloj,"Rauw Alejandro",1177727,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
78,"Disco Arranhado - Funk Remix",Malu,1168037,https://open.spotify.com/track/2Gjt4rUHBUH0rMKpBg0hF4
79,"Came and Saw (feat. Rowdy Rebel)","Young Stoner Life",1164983,https://open.spotify.com/track/3GkEnNf2RWmdwkA2FfjQ3g
80,"What You Know Bout Love","Pop Smoke",1147414,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
81,"As I Am (feat. Khalid)","Justin Bieber",1146578,https://open.spotify.com/track/6F2r4HgpJnvKDmkN6JEN6J
82,"Gone Are The Days (feat. James Gillespie)",Kygo,1139571,https://open.spotify.com/track/1MGGLyAMVQo3T9gSEBJjyH
83,BICHOTA,"KAROL G",1136011,https://open.spotify.com/track/1WvrDdouh6C51In1SdATbq
84,"Lonely (with benny blanco)","Justin Bieber",1133479,https://open.spotify.com/track/3S8jK1mGzQi24ilFb45DAZ
85,"Therefore I Am","Billie Eilish",1131489,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
86,"Slatty (feat. Yak Gotti & Lil Duke)","Young Stoner Life",1130258,https://open.spotify.com/track/0ky8syPEVEfD7qCxMTW49X
87,"lovely (with Khalid)","Billie Eilish",1121583,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
88,"Prisoner (feat. Dua Lipa)","Miley Cyrus",1118495,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
89,"Headshot (feat. Polo G & Fivio Foreign)","Lil Tjay",1115867,https://open.spotify.com/track/4eNOLmx8r2IJAVKvBBL1jv
90,Shallow,"Lady Gaga",1113755,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
91,Hawái,Maluma,1113348,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
92,Circles,"Post Malone",1110197,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
93,"On The Ground",ROSÉ,1094054,https://open.spotify.com/track/2pn8dNVSpYnAtlKFC8Q0DJ
94,"Another Love","Tom Odell",1087597,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
95,"Martin & Gina","Polo G",1083204,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
96,Heather,"Conan Gray",1082032,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
97,"TE MUDASTE","Bad Bunny",1080399,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
98,Señorita,"Shawn Mendes",1069613,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
99,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",1064816,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
100,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1057826,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
101,"Love Story (Taylor’s Version)","Taylor Swift",1049494,https://open.spotify.com/track/6YvqWjhGD8mB5QXcbcUKtx
102,HOLIDAY,"Lil Nas X",1046112,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
103,"Liberdade (Quando o Grave Bate Forte)",Alok,1045011,https://open.spotify.com/track/2QLbRVzixE282JSQjBz2DG
104,SugarCrash!,ElyOtto,1044728,https://open.spotify.com/track/2ePtv8MlBO9nuuXABqAfEX
105,"Shy Away","Twenty One Pilots",1044139,https://open.spotify.com/track/2z0IupRlVRlDN5r2IVqHyN
106,"Travesuras - Remix","Nio Garcia",1044049,https://open.spotify.com/track/0VWLId2RwPCno9s1cJm2Vy
107,"Slumber Party (feat. Princess Nokia)",Ashnikko,1032065,https://open.spotify.com/track/11ZulcYY4lowvcQm4oe3VJ
108,Believer,"Imagine Dragons",1029014,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
109,"Paid the Fine (feat. Lil Baby & YTB Trench)","Young Stoner Life",1019259,https://open.spotify.com/track/0GqaZ1L5KAXMNngAZbGvLf
110,Memories,"Maroon 5",1015685,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
111,Levitating,"Dua Lipa",1009682,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP
112,goosebumps,"Travis Scott",1005201,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
113,"bad guy","Billie Eilish",1002725,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
114,"Follow You","Imagine Dragons",998024,https://open.spotify.com/track/7FdUvDkaE24o3FPIWTvzv2
115,"Adore You","Harry Styles",995488,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
116,"Film out",BTS,993028,https://open.spotify.com/track/3UHPGOkUcE4hE7sqBF4Snt
117,"death bed (coffee for your head)",Powfu,985142,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
118,"Cupid's Chokehold / Breakfast in America","Gym Class Heroes",984630,https://open.spotify.com/track/2Lhdl74nwwVGOE2Gv35QuK
119,"Cloud 9","Beach Bunny",982239,https://open.spotify.com/track/6vFsBXYczYsP0H3lgunZOm
120,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",980173,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
121,"No Te Enamores - Remix",Milly,979558,https://open.spotify.com/track/2mM3gZ0BbPwPPMelbA8vgt
122,"Machu Picchu",Camilo,977708,https://open.spotify.com/track/6RV9pRLIQiXm3qTGeyQluf
123,"Wasted Love (feat. Lagique)",Ofenbach,973908,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
124,"Lucid Dreams","Juice WRLD",972906,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
125,"Shape of You","Ed Sheeran",970225,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
126,"Breaking Me",Topic,968850,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
127,"Tapão Na Raba","Raí Saia Rodada",965945,https://open.spotify.com/track/58pgi1RpcU2fVJsxhm7BIr
128,"La Nota","Manuel Turizo",965230,https://open.spotify.com/track/5VzNsUnLmYcRfRfxpQsusa
129,"Take Me To Church",Hozier,963593,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
130,Goosebumps,HVME,957566,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
131,"Savage Love (Laxed - Siren Beat)","Jawsh 685",943882,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
132,"Say You Won't Let Go","James Arthur",937689,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
133,"The Hills","The Weeknd",936454,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB
134,"Laugh Now Cry Later (feat. Lil Durk)",Drake,927970,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
135,"The Box","Roddy Ricch",926836,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
136,Perfect,"Ed Sheeran",925126,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
137,"Bohemian Rhapsody - Remastered 2011",Queen,921014,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
138,Golden,"Harry Styles",912635,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
139,"Dreams - 2004 Remaster","Fleetwood Mac",907291,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
140,"shots in the dark","iann dior",900559,https://open.spotify.com/track/6e7jXXhVt7lOj07fffOdJl
141,"Ride It",Regard,897688,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
142,"At My Worst","Pink Sweat$",897245,https://open.spotify.com/track/2MJz8BxxMsERULatmBikDH
143,"Break My Heart","Dua Lipa",896584,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
144,"Somebody That I Used To Know",Gotye,895585,https://open.spotify.com/track/1qDrWA6lyx8cLECdZE7TV7
145,"Run It Up (feat. Offset & Moneybagg Yo)","Lil Tjay",894157,https://open.spotify.com/track/1dg3qy5DjoJodawfOCgrTP
146,"Just the Way You Are","Bruno Mars",892239,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
147,"Blueberry Faygo","Lil Mosey",887945,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
148,"Daddy Issues","The Neighbourhood",874416,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
149,"Facas - Ao Vivo","Diego & Victor Hugo",874335,https://open.spotify.com/track/1ere9b9vDw2N3m9d4uiXxa
150,"All of Me","John Legend",873457,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
151,LOCATION,"KAROL G",872957,https://open.spotify.com/track/478g4LSkyMB1PMkVOVmIaE
152,"HIGHEST IN THE ROOM","Travis Scott",866246,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
153,"Another One Bites The Dust - Remastered 2011",Queen,860511,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
154,"Back In Blood (feat. Lil Durk)","Pooh Shiesty",860208,https://open.spotify.com/track/7FGdjbZ32vMybPuP0IuE7d
155,"7 rings","Ariana Grande",858967,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
156,"Rain On Me (with Ariana Grande)","Lady Gaga",856944,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
157,"UNTER VERDACHT","Capital Bra",853891,https://open.spotify.com/track/54AnAMobwJ5ElDCTcPFJk5
158,Dior,"Pop Smoke",847542,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
159,"Every Breath You Take","The Police",845254,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
160,"Do I Wanna Know?","Arctic Monkeys",841065,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt
161,"L-Gante: Bzrp Music Sessions, Vol.38",Bizarrap,834729,https://open.spotify.com/track/1Crj1zkRMpsEjb9NOR6Zof
162,"Life Is Good (feat. Drake)",Future,832375,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
163,"Ele É Ele, Eu Sou Eu","Wesley Safadão",828624,https://open.spotify.com/track/7EWXP47VlXKO3r7mNxuWHw
164,Riptide,"Vance Joy",825821,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
165,"Stereo Hearts (feat. Adam Levine)","Gym Class Heroes",821862,https://open.spotify.com/track/0qOnSQQF0yzuPWsXrQ9paz
166,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",820709,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
167,"The Nights",Avicii,815285,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
168,Aloha,Maluma,809250,https://open.spotify.com/track/5RAIMjdrCEjpjaR5tBATXU
169,Falling,"Harry Styles",808575,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
170,PROBLEMA,"Daddy Yankee",808072,https://open.spotify.com/track/2dl5K2ScW7jYhAhuem06cm
171,"Fan de Tus Fotos","Nicky Jam",806764,https://open.spotify.com/track/1mauYRwbpoGQX6itP2FAJC
172,"Mi Niña",Wisin,805963,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
173,"SICKO MODE","Travis Scott",805725,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
174,"Mr. Brightside","The Killers",805584,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
175,"Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",805441,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
176,"Counting Stars",OneRepublic,801776,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
177,"Jocelyn Flores",XXXTENTACION,801446,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
178,"Smells Like Teen Spirit",Nirvana,800723,https://open.spotify.com/track/1f3yAtsJtY87CTmM8RLnxf
179,Closer,"The Chainsmokers",800600,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
180,"Wishing Well","Juice WRLD",798910,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
181,Yellow,Coldplay,796409,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
182,"Godzilla (feat. Juice WRLD)",Eminem,793405,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
183,"my ex's best friend (with blackbear)","Machine Gun Kelly",790474,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
184,"Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo","Os Barões Da Pisadinha",790081,https://open.spotify.com/track/2SUPbyD77tJuOUbqbxct6l
185,"Come & Go (with Marshmello)","Juice WRLD",787159,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
186,"Put Your Records On","Ritt Momney",786743,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
187,Robbery,"Juice WRLD",785731,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
188,"If the World Was Ending - feat. Julia Michaels","JP Saxe",783959,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
189,"LA CANCIÓN","J Balvin",782968,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
190,"Bubblegum Bitch",MARINA,780528,https://open.spotify.com/track/1yOL7ZiXGx5ULeLoktAUAg
191,"The Real Slim Shady",Eminem,775501,https://open.spotify.com/track/3yfqSUWxFvZELEM4PmlwIR
192,"Life Goes On",BTS,774057,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD
193,Falling,"Trevor Daniel",772565,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
194,Body,"Russ Millions",772278,https://open.spotify.com/track/3CVb6hkMrlF7eHhXi5B3PZ
195,Explícito,"Myke Towers",771949,https://open.spotify.com/track/6qraVL4IJaIj0IuEexYJNa
196,willow,"Taylor Swift",766449,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
197,"POPSTAR (feat. Drake)","DJ Khaled",763749,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
198,"Una Locura",Ozuna,762387,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
199,"Take You Dancing","Jason Derulo",760916,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
200,Afterglow,"Ed Sheeran",759265,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
