,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
27,Bandido,"Myke Towers",2021369,https://open.spotify.com/track/1xK1Gg9SxG8fy2Ya373oqb
28,911,Sech,1966263,https://open.spotify.com/track/2p2Q23iaaPSEa1tI6TsCVX
29,"Heat Waves","Glass Animals",1960679,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
30,"Your Love (9PM)",ATB,1943612,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
31,"Goosebumps - Remix","Travis Scott",1922311,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
32,Arcade,"Duncan Laurence",1889344,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
33,Streets,"Doja Cat",1879142,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
34,"Watermelon Sugar","Harry Styles",1862886,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
35,"EL MAKINON","KAROL G",1862590,https://open.spotify.com/track/2FSGUA0gFgGeQdprjtGM2M
36,"WITHOUT YOU (with Miley Cyrus)","The Kid LAROI",1812226,https://open.spotify.com/track/1EHUQesfVKwbthtNcpBi9g
37,Dynamite,BTS,1746632,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
38,"Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5",1743894,https://open.spotify.com/track/6fRxMU4LWwyaSSowV441IU
39,"LA NOCHE DE ANOCHE","Bad Bunny",1741901,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck
40,"Calling My Phone","Lil Tjay",1735123,https://open.spotify.com/track/3J8EOeKLTLXORtWPpOU5bE
41,"Batom de Cereja - Ao Vivo","Israel & Rodolffo",1709741,https://open.spotify.com/track/2MZQAvsA7aZDssppBLRxYp
42,"Don't Start Now","Dua Lipa",1669504,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
43,"WITHOUT YOU","The Kid LAROI",1631471,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
44,BED,"Joel Corry",1614739,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
45,"Volta Bebê, Volta Neném","Dj Guuga",1601905,https://open.spotify.com/track/4wQUopWk9Ed7Ng5qpKN5qd
46,"Someone You Loved","Lewis Capaldi",1596736,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
47,"Head & Heart (feat. MNEK)","Joel Corry",1548123,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
48,"Best Friend (feat. Doja Cat)",Saweetie,1542717,https://open.spotify.com/track/20BOju91NaEFK5Py4VJ2pp
49,"We're Good","Dua Lipa",1523043,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
50,"Talking to the Moon","Bruno Mars",1469687,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
51,"Baila Conmigo (with Rauw Alejandro)","Selena Gomez",1426160,https://open.spotify.com/track/079Ey5uxL04AKPQgVQwx5h
52,positions,"Ariana Grande",1408220,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
53,"Ella No Es Tuya - Remix","Rochy RD",1405307,https://open.spotify.com/track/5YYW3yRktprLRr47WK219Y
54,"I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby)","DJ Khaled",1398946,https://open.spotify.com/track/20GrahbI4AzAOWxpYfDKkf
55,"Paradise (feat. Dermot Kennedy)",MEDUZA,1394264,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
56,"Good Days",SZA,1376219,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
57,"Dance Monkey","Tones And I",1360287,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
58,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,1357118,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
59,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",1347189,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
60,"Hecha Pa' Mi",Boza,1341951,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
61,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",1301453,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
62,"Sweater Weather","The Neighbourhood",1300687,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
63,"Disco Arranhado - Funk Remix",Malu,1298860,https://open.spotify.com/track/2Gjt4rUHBUH0rMKpBg0hF4
64,"Cover Me In Sunshine",P!nk,1284708,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
65,"Roses - Imanbek Remix","SAINt JHN",1276155,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
66,"My Head & My Heart","Ava Max",1257366,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
67,34+35,"Ariana Grande",1225557,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
68,Anyone,"Justin Bieber",1206101,https://open.spotify.com/track/2WnAKZefdRHxtBEkRjFOHC
69,"WAP (feat. Megan Thee Stallion)","Cardi B",1203049,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
70,"Liberdade (Quando o Grave Bate Forte)",Alok,1192432,https://open.spotify.com/track/2QLbRVzixE282JSQjBz2DG
71,"Wants and Needs (feat. Lil Baby)",Drake,1191007,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b
72,"Tapão Na Raba","Raí Saia Rodada",1171370,https://open.spotify.com/track/58pgi1RpcU2fVJsxhm7BIr
73,"lovely (with Khalid)","Billie Eilish",1146126,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
74,Reloj,"Rauw Alejandro",1143710,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
75,"Solid (feat. Drake)","Young Stoner Life",1141710,https://open.spotify.com/track/6rTInqW3YECMkQsBEHw4sd
76,Whoopty,CJ,1139890,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
77,"In the morning",ITZY,1121143,https://open.spotify.com/track/2QdH0rKlV3d9Y6lWzcnlBH
78,Hawái,Maluma,1093208,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
79,"Before You Go","Lewis Capaldi",1089911,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
80,Rasputin,Majestic,1089775,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
81,"you broke me first","Tate McRae",1083491,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
82,Levitating,"Dua Lipa",1079443,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP
83,"bad guy","Billie Eilish",1079413,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
84,"Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo","Os Barões Da Pisadinha",1077451,https://open.spotify.com/track/2SUPbyD77tJuOUbqbxct6l
85,Circles,"Post Malone",1076420,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
86,Shallow,"Lady Gaga",1076290,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
87,"What You Know Bout Love","Pop Smoke",1059914,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
88,"Facas - Ao Vivo","Diego & Victor Hugo",1059242,https://open.spotify.com/track/1ere9b9vDw2N3m9d4uiXxa
89,"GIRL LIKE ME","Black Eyed Peas",1054824,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
90,"Ele É Ele, Eu Sou Eu","Wesley Safadão",1053901,https://open.spotify.com/track/7EWXP47VlXKO3r7mNxuWHw
91,"durag activity (with Travis Scott)","Baby Keem",1049069,https://open.spotify.com/track/4JJcP0Rv9AgyPD6ZGaC8EE
92,BICHOTA,"KAROL G",1045758,https://open.spotify.com/track/1WvrDdouh6C51In1SdATbq
93,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1032453,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
94,"Holy (feat. Chance The Rapper)","Justin Bieber",1032228,https://open.spotify.com/track/6Xgq7MvZiet0hVi3KaDSgJ
95,"Martin & Gina","Polo G",1028157,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
96,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",Bizarrap,1026975,https://open.spotify.com/track/3ke6it1vTmHtz2ApcIVUz5
97,"Another Love","Tom Odell",1021176,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
98,"Follow You","Imagine Dragons",1012808,https://open.spotify.com/track/7FdUvDkaE24o3FPIWTvzv2
99,Believer,"Imagine Dragons",1005314,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
100,"Wasted Love (feat. Lagique)",Ofenbach,1004624,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
101,"Girl From Rio",Anitta,1000310,https://open.spotify.com/track/2plRom0urixt6BE8t7kOhQ
102,goosebumps,"Travis Scott",999573,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
103,"Prisoner (feat. Dua Lipa)","Miley Cyrus",998024,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
104,You,Regard,988461,https://open.spotify.com/track/2cc8Sw1OnCuA5bV8nqWqpE
105,"POPSTAR (feat. Drake)","DJ Khaled",983629,https://open.spotify.com/track/1sbEeUY8KsdvgiQi26JBFz
106,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",982543,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
107,"EVERY CHANCE I GET (feat. Lil Baby & Lil Durk)","DJ Khaled",975974,https://open.spotify.com/track/1EJIcDYXwSqipW5dFe4uJz
108,Heather,"Conan Gray",975147,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
109,Paradigmas,"Jorge & Mateus",970890,https://open.spotify.com/track/17UfXrL7Run3GyZJW4uRjC
110,"Dreams - 2004 Remaster","Fleetwood Mac",970712,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
111,"Bohemian Rhapsody - Remastered 2011",Queen,968003,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
112,"What’s Next",Drake,964487,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz
113,"Travesuras - Remix","Nio Garcia",963428,https://open.spotify.com/track/0VWLId2RwPCno9s1cJm2Vy
114,"Shape of You","Ed Sheeran",963221,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
115,"love race (feat. Kellin Quinn)","Machine Gun Kelly",953880,https://open.spotify.com/track/1F9kEuwT29fgqlovIclu81
116,Memories,"Maroon 5",953202,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
117,Señorita,"Shawn Mendes",953108,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
118,"Lucid Dreams","Juice WRLD",949742,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
119,Choker,"Twenty One Pilots",945411,https://open.spotify.com/track/3ydI3CesHBnaY01Qff9jOr
120,"Só Não Divulga","Fernando & Sorocaba",942114,https://open.spotify.com/track/3HquWF2pZmWYu3WAEP9Heb
121,Body,"Russ Millions",924539,https://open.spotify.com/track/3CVb6hkMrlF7eHhXi5B3PZ
122,"Breaking Me",Topic,924067,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
123,"Savage Love (Laxed - Siren Beat)","Jawsh 685",923116,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
124,"Adore You","Harry Styles",921102,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
125,"Slumber Party (feat. Princess Nokia)",Ashnikko,920136,https://open.spotify.com/track/11ZulcYY4lowvcQm4oe3VJ
126,"L-Gante: Bzrp Music Sessions, Vol.38",Bizarrap,919984,https://open.spotify.com/track/1Crj1zkRMpsEjb9NOR6Zof
127,"LET IT GO (feat. Justin Bieber & 21 Savage)","DJ Khaled",918539,https://open.spotify.com/track/1cEhrSF6EylAEqdhUGuNpX
128,"TE MUDASTE","Bad Bunny",916163,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
129,Aloha,Maluma,915945,https://open.spotify.com/track/5RAIMjdrCEjpjaR5tBATXU
130,"death bed (coffee for your head)",Powfu,912813,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
131,"Take Me To Church",Hozier,907802,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
132,"Headshot (feat. Polo G & Fivio Foreign)","Lil Tjay",903483,https://open.spotify.com/track/4eNOLmx8r2IJAVKvBBL1jv
133,"La Nota","Manuel Turizo",900941,https://open.spotify.com/track/5VzNsUnLmYcRfRfxpQsusa
134,"Shy Away","Twenty One Pilots",892597,https://open.spotify.com/track/2z0IupRlVRlDN5r2IVqHyN
135,Miénteme,TINI,885144,https://open.spotify.com/track/0cOa970mzTWAxKtltpkpLc
136,"Não Pode Se Apaixonar","Xand Avião",881201,https://open.spotify.com/track/1HoapWs5KcMzs8QYdgg9Kt
137,"The Box","Roddy Ricch",880939,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
138,"No Te Enamores - Remix",Milly,878871,https://open.spotify.com/track/2mM3gZ0BbPwPPMelbA8vgt
139,Perfect,"Ed Sheeran",878849,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
140,HOLIDAY,"Lil Nas X",876582,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
141,"Another One Bites The Dust - Remastered 2011",Queen,873999,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
142,"Ride It",Regard,867246,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
143,"Every Breath You Take","The Police",862290,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
144,"Wake Me Up",Avicii,861474,https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2
145,"SICKO MODE","Travis Scott",860714,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
146,"HIGHEST IN THE ROOM","Travis Scott",860666,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
147,"Laugh Now Cry Later (feat. Lil Durk)",Drake,860229,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
148,"Blueberry Faygo","Lil Mosey",857043,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
149,"Say You Won't Let Go","James Arthur",856790,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
150,"Cloud 9","Beach Bunny",855906,https://open.spotify.com/track/6vFsBXYczYsP0H3lgunZOm
151,"The Nights",Avicii,852080,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
152,"Vida Louca","Mc Poze do Rodo",850835,https://open.spotify.com/track/7IG7laqVpcvIIULrwWP5SA
153,Golden,"Harry Styles",847994,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
154,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",846598,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
155,"Just the Way You Are","Bruno Mars",845801,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
156,"Wishing Well","Juice WRLD",837508,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
157,"Break My Heart","Dua Lipa",837451,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
158,SugarCrash!,ElyOtto,837237,https://open.spotify.com/track/2ePtv8MlBO9nuuXABqAfEX
159,"everything i wanted","Billie Eilish",831828,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
160,"Machu Picchu",Camilo,826343,https://open.spotify.com/track/6RV9pRLIQiXm3qTGeyQluf
161,"Lonely (with benny blanco)","Justin Bieber",826164,https://open.spotify.com/track/3S8jK1mGzQi24ilFb45DAZ
162,"Mr. Brightside","The Killers",822403,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
163,"my ex's best friend (with blackbear)","Machine Gun Kelly",821895,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
164,"7 rings","Ariana Grande",818906,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
165,"Take on Me",a-ha,817443,https://open.spotify.com/track/2WfaOiMkCvy7F5fcp2zZ8L
166,"At My Worst","Pink Sweat$",816361,https://open.spotify.com/track/2MJz8BxxMsERULatmBikDH
167,"All of Me","John Legend",814693,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
168,"Daddy Issues","The Neighbourhood",813849,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
169,"Rain On Me (with Ariana Grande)","Lady Gaga",811211,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
170,"On The Ground",ROSÉ,808813,https://open.spotify.com/track/2pn8dNVSpYnAtlKFC8Q0DJ
171,"Cupid's Chokehold / Breakfast in America","Gym Class Heroes",805673,https://open.spotify.com/track/2Lhdl74nwwVGOE2Gv35QuK
172,"The Hills","The Weeknd",803601,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB
173,"Life Is Good (feat. Drake)",Future,800142,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
174,"Otra Noche Sin Ti","J Balvin",799779,https://open.spotify.com/track/2CdTLdDjwZdVcm0bresVWx
175,"Preta do Cabelo Cacheado","Th CDM",798984,https://open.spotify.com/track/3lJ8BcGM1ROQ1ufneU3Qya
176,"Little Bit of Love","Tom Grennan",798133,https://open.spotify.com/track/3Iba59sFmGhQ4kbCY5L8AX
177,"Somebody That I Used To Know",Gotye,795841,https://open.spotify.com/track/1qDrWA6lyx8cLECdZE7TV7
178,Riptide,"Vance Joy",795770,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
179,"Mr. Perfectly Fine (Taylor’s Version) (From The Vault)","Taylor Swift",794128,https://open.spotify.com/track/2CYVETnhM9aytqrazYYwrK
180,Dior,"Pop Smoke",792986,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
181,"Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",792954,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
182,Yellow,Coldplay,788678,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
183,"Smells Like Teen Spirit",Nirvana,785409,https://open.spotify.com/track/1f3yAtsJtY87CTmM8RLnxf
184,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne",784075,https://open.spotify.com/track/6uvMKqNlrSvcC4NaKnrwjZ
185,"Esquema Preferido (feat. Tarcísio do Acordeon)","DJ Ivis",783891,https://open.spotify.com/track/0e6NlGJxYlHvAN8SKxad7N
186,"Back In Blood (feat. Lil Durk)","Pooh Shiesty",781128,https://open.spotify.com/track/7FGdjbZ32vMybPuP0IuE7d
187,"Coração Na Cama - Ao Vivo","Hugo & Guilherme",781103,https://open.spotify.com/track/7vCvUJyjMxRkPeo19nxmuk
188,"Do I Wanna Know?","Arctic Monkeys",780085,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt
189,Closer,"The Chainsmokers",777774,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
190,"Stereo Hearts (feat. Adam Levine)","Gym Class Heroes",776720,https://open.spotify.com/track/0qOnSQQF0yzuPWsXrQ9paz
191,"Mi Niña",Wisin,776644,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
192,"Wonderwall - Remastered",Oasis,774701,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
193,"Counting Stars",OneRepublic,774273,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
194,Explícito,"Myke Towers",773420,https://open.spotify.com/track/6qraVL4IJaIj0IuEexYJNa
195,"Bubblegum Bitch",MARINA,771467,https://open.spotify.com/track/1yOL7ZiXGx5ULeLoktAUAg
196,"Under Pressure - Remastered 2011",Queen,771194,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
197,512,Mora,769720,https://open.spotify.com/track/5jzEwSyyymBlf1fa1o39T2
198,"Jocelyn Flores",XXXTENTACION,768321,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
199,"Met Him Last Night (feat. Ariana Grande)","Demi Lovato",762501,https://open.spotify.com/track/4yyX2Iu4xJjW9xMvBZKSBi
200,"Fan de Tus Fotos","Nicky Jam",762377,https://open.spotify.com/track/1mauYRwbpoGQX6itP2FAJC
