,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
54,Choker,"Twenty One Pilots",1468478,https://open.spotify.com/track/3ydI3CesHBnaY01Qff9jOr
55,"Good Days",SZA,1446422,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
56,"Ella No Es Tuya - Remix","Rochy RD",1406929,https://open.spotify.com/track/5YYW3yRktprLRr47WK219Y
57,"Hecha Pa' Mi",Boza,1373683,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
58,"Girl From Rio",Anitta,1371070,https://open.spotify.com/track/2plRom0urixt6BE8t7kOhQ
59,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",1366470,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
60,"LET IT GO (feat. Justin Bieber & 21 Savage)","DJ Khaled",1364005,https://open.spotify.com/track/1cEhrSF6EylAEqdhUGuNpX
61,"Sweater Weather","The Neighbourhood",1360318,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
62,"love race (feat. Kellin Quinn)","Machine Gun Kelly",1360253,https://open.spotify.com/track/1F9kEuwT29fgqlovIclu81
63,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",1359513,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
64,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,1344402,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
65,"Dance Monkey","Tones And I",1339603,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
66,"Cover Me In Sunshine",P!nk,1332618,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
67,Anyone,"Justin Bieber",1286219,https://open.spotify.com/track/2WnAKZefdRHxtBEkRjFOHC
68,"Roses - Imanbek Remix","SAINt JHN",1285098,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
69,"My Head & My Heart","Ava Max",1283834,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
70,"EVERY CHANCE I GET (feat. Lil Baby & Lil Durk)","DJ Khaled",1281299,https://open.spotify.com/track/1EJIcDYXwSqipW5dFe4uJz
71,"Volta Bebê, Volta Neném","Dj Guuga",1262069,https://open.spotify.com/track/4wQUopWk9Ed7Ng5qpKN5qd
72,34+35,"Ariana Grande",1261470,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
73,"Batom de Cereja - Ao Vivo","Israel & Rodolffo",1240331,https://open.spotify.com/track/2MZQAvsA7aZDssppBLRxYp
74,"Wants and Needs (feat. Lil Baby)",Drake,1225512,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b
75,"lovely (with Khalid)","Billie Eilish",1225080,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
76,"Therefore I Am","Billie Eilish",1216550,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
77,"WAP (feat. Megan Thee Stallion)","Cardi B",1200969,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
78,"Solid (feat. Drake)","Young Stoner Life",1194059,https://open.spotify.com/track/6rTInqW3YECMkQsBEHw4sd
79,"In the morning",ITZY,1171269,https://open.spotify.com/track/2QdH0rKlV3d9Y6lWzcnlBH
80,"you broke me first","Tate McRae",1166775,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
81,Whoopty,CJ,1157758,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
82,"Before You Go","Lewis Capaldi",1151724,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
83,"POPSTAR (feat. Drake)","DJ Khaled",1140718,https://open.spotify.com/track/1sbEeUY8KsdvgiQi26JBFz
84,"bad guy","Billie Eilish",1130329,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
85,Reloj,"Rauw Alejandro",1130161,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
86,Levitating,"Dua Lipa",1110901,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP
87,Circles,"Post Malone",1106590,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
88,"GIRL LIKE ME","Black Eyed Peas",1103997,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
89,Shallow,"Lady Gaga",1103169,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
90,"Another Love","Tom Odell",1096419,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
91,Rasputin,Majestic,1080048,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
92,"Holy (feat. Chance The Rapper)","Justin Bieber",1077910,https://open.spotify.com/track/6Xgq7MvZiet0hVi3KaDSgJ
93,"What You Know Bout Love","Pop Smoke",1073793,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
94,"Martin & Gina","Polo G",1071680,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
95,Hawái,Maluma,1068943,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
96,"Shy Away","Twenty One Pilots",1063202,https://open.spotify.com/track/2z0IupRlVRlDN5r2IVqHyN
97,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",Bizarrap,1062988,https://open.spotify.com/track/3ke6it1vTmHtz2ApcIVUz5
98,"Follow You","Imagine Dragons",1055582,https://open.spotify.com/track/7FdUvDkaE24o3FPIWTvzv2
99,You,Regard,1054092,https://open.spotify.com/track/2cc8Sw1OnCuA5bV8nqWqpE
100,"Prisoner (feat. Dua Lipa)","Miley Cyrus",1050271,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
101,"Disco Arranhado - Funk Remix",Malu,1049718,https://open.spotify.com/track/2Gjt4rUHBUH0rMKpBg0hF4
102,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1044258,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
103,"Wasted Love (feat. Lagique)",Ofenbach,1037932,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
104,Heather,"Conan Gray",1037825,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
105,"What’s Next",Drake,1018273,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz
106,Believer,"Imagine Dragons",1017452,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
107,goosebumps,"Travis Scott",1010872,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
108,BICHOTA,"KAROL G",1007976,https://open.spotify.com/track/1WvrDdouh6C51In1SdATbq
109,"Liberdade (Quando o Grave Bate Forte)",Alok,1001376,https://open.spotify.com/track/2QLbRVzixE282JSQjBz2DG
110,"BLESSED (feat. Capital Bra)",Cro,998915,https://open.spotify.com/track/6kxErsVgalFeBlxRfHCuUv
111,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",997598,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
112,Memories,"Maroon 5",993331,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
113,"Slumber Party (feat. Princess Nokia)",Ashnikko,986172,https://open.spotify.com/track/11ZulcYY4lowvcQm4oe3VJ
114,"Adore You","Harry Styles",975648,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
115,"Shape of You","Ed Sheeran",975313,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
116,"Travesuras - Remix","Nio Garcia",970648,https://open.spotify.com/track/0VWLId2RwPCno9s1cJm2Vy
117,Señorita,"Shawn Mendes",970244,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
118,"Lucid Dreams","Juice WRLD",964843,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
119,"Breaking Me",Topic,959255,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
120,Body,"Russ Millions",957072,https://open.spotify.com/track/3CVb6hkMrlF7eHhXi5B3PZ
121,"Take Me To Church",Hozier,956292,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
122,"Σ. MOROSE",Damso,955556,https://open.spotify.com/track/0fukO3WYYUHaXOrvEohpEG
123,"Headshot (feat. Polo G & Fivio Foreign)","Lil Tjay",952550,https://open.spotify.com/track/4eNOLmx8r2IJAVKvBBL1jv
124,"death bed (coffee for your head)",Powfu,939388,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
125,Aloha,Maluma,928259,https://open.spotify.com/track/5RAIMjdrCEjpjaR5tBATXU
126,"Bohemian Rhapsody - Remastered 2011",Queen,927838,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
127,"La Nota","Manuel Turizo",926871,https://open.spotify.com/track/5VzNsUnLmYcRfRfxpQsusa
128,"Dreams - 2004 Remaster","Fleetwood Mac",924312,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
129,"Say You Won't Let Go","James Arthur",920694,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
130,"TE MUDASTE","Bad Bunny",919444,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
131,"Savage Love (Laxed - Siren Beat)","Jawsh 685",913276,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
132,"everything i wanted","Billie Eilish",911352,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
133,Perfect,"Ed Sheeran",910836,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
134,"Otra Noche Sin Ti","J Balvin",901404,https://open.spotify.com/track/2CdTLdDjwZdVcm0bresVWx
135,"Cloud 9","Beach Bunny",896343,https://open.spotify.com/track/6vFsBXYczYsP0H3lgunZOm
136,"No Te Enamores - Remix",Milly,896060,https://open.spotify.com/track/2mM3gZ0BbPwPPMelbA8vgt
137,"Lonely (with benny blanco)","Justin Bieber",891185,https://open.spotify.com/track/3S8jK1mGzQi24ilFb45DAZ
138,HOLIDAY,"Lil Nas X",890651,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
139,"Ride It",Regard,888775,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
140,"The Box","Roddy Ricch",888436,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
141,Golden,"Harry Styles",888091,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
142,"Just the Way You Are","Bruno Mars",887434,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
143,"L-Gante: Bzrp Music Sessions, Vol.38",Bizarrap,886145,https://open.spotify.com/track/1Crj1zkRMpsEjb9NOR6Zof
144,"The Nights",Avicii,883841,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
145,"HIGHEST IN THE ROOM","Travis Scott",883797,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
146,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",882867,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
147,"Wake Me Up",Avicii,880196,https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2
148,"Mr. Perfectly Fine (Taylor’s Version) (From The Vault)","Taylor Swift",880032,https://open.spotify.com/track/2CYVETnhM9aytqrazYYwrK
149,"Laugh Now Cry Later (feat. Lil Durk)",Drake,873124,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
150,"Tapão Na Raba","Raí Saia Rodada",872802,https://open.spotify.com/track/58pgi1RpcU2fVJsxhm7BIr
151,"Break My Heart","Dua Lipa",869728,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
152,"SICKO MODE","Travis Scott",868354,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
153,"On The Ground",ROSÉ,863998,https://open.spotify.com/track/2pn8dNVSpYnAtlKFC8Q0DJ
154,"Daddy Issues","The Neighbourhood",862903,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
155,"Machu Picchu",Camilo,861777,https://open.spotify.com/track/6RV9pRLIQiXm3qTGeyQluf
156,"my ex's best friend (with blackbear)","Machine Gun Kelly",860576,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
157,"7 rings","Ariana Grande",857719,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
158,"All of Me","John Legend",857112,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
159,"Cupid's Chokehold / Breakfast in America","Gym Class Heroes",852519,https://open.spotify.com/track/2Lhdl74nwwVGOE2Gv35QuK
160,"At My Worst","Pink Sweat$",851944,https://open.spotify.com/track/2MJz8BxxMsERULatmBikDH
161,"On Me (Remix) (with Megan Thee Stallion)","Lil Baby",845615,https://open.spotify.com/track/589jILaMtVqRiVxubmnLiF
162,SugarCrash!,ElyOtto,844545,https://open.spotify.com/track/2ePtv8MlBO9nuuXABqAfEX
163,"Another One Bites The Dust - Remastered 2011",Queen,842815,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
164,"Blueberry Faygo","Lil Mosey",841145,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
165,"Somebody That I Used To Know",Gotye,840723,https://open.spotify.com/track/1qDrWA6lyx8cLECdZE7TV7
166,"BODY IN MOTION (feat. Bryson Tiller, Lil Baby & Roddy Ricch)","DJ Khaled",840018,https://open.spotify.com/track/1IZGMPe57hATuLJgmMR4eP
167,"Every Breath You Take","The Police",839451,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
168,"GREECE (feat. Drake)","DJ Khaled",838724,https://open.spotify.com/track/3gruCKVuhCsRjs3a3dG8CA
169,"Met Him Last Night (feat. Ariana Grande)","Demi Lovato",838308,https://open.spotify.com/track/4yyX2Iu4xJjW9xMvBZKSBi
170,"The Hills","The Weeknd",835260,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB
171,"Rain On Me (with Ariana Grande)","Lady Gaga",835123,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
172,"Life Is Good (feat. Drake)",Future,829592,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
173,"Wishing Well","Juice WRLD",824889,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
174,"when the party's over","Billie Eilish",822487,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
175,Dior,"Pop Smoke",822090,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
176,"Do I Wanna Know?","Arctic Monkeys",820883,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt
177,"Mr. Brightside","The Killers",817271,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
178,Falling,"Harry Styles",814278,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
179,Riptide,"Vance Joy",811978,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
180,"Smells Like Teen Spirit",Nirvana,809660,https://open.spotify.com/track/1f3yAtsJtY87CTmM8RLnxf
181,"Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",808831,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
182,Miénteme,TINI,806076,https://open.spotify.com/track/0cOa970mzTWAxKtltpkpLc
183,"Bubblegum Bitch",MARINA,804864,https://open.spotify.com/track/1yOL7ZiXGx5ULeLoktAUAg
184,Closer,"The Chainsmokers",803201,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
185,"Counting Stars",OneRepublic,801236,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
186,Hero,Afrojack,799382,https://open.spotify.com/track/29p6UW08MXzwj9thWBW3uF
187,"The Real Slim Shady",Eminem,799124,https://open.spotify.com/track/3yfqSUWxFvZELEM4PmlwIR
188,Goosebumps,HVME,798043,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
189,"Little Bit of Love","Tom Grennan",797960,https://open.spotify.com/track/3Iba59sFmGhQ4kbCY5L8AX
190,"Stereo Hearts (feat. Adam Levine)","Gym Class Heroes",797786,https://open.spotify.com/track/0qOnSQQF0yzuPWsXrQ9paz
191,"Mi Niña",Wisin,795536,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
192,"Fan de Tus Fotos","Nicky Jam",794203,https://open.spotify.com/track/1mauYRwbpoGQX6itP2FAJC
193,"Back In Blood (feat. Lil Durk)","Pooh Shiesty",791514,https://open.spotify.com/track/7FGdjbZ32vMybPuP0IuE7d
194,"One Dance",Drake,790143,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0
195,"Run It Up (feat. Offset & Moneybagg Yo)","Lil Tjay",788920,https://open.spotify.com/track/1dg3qy5DjoJodawfOCgrTP
196,"SORRY NOT SORRY (feat. Nas, JAY-Z & James Fauntleroy) - Harmonies by The Hive","DJ Khaled",787385,https://open.spotify.com/track/5OypcrFg58e4k2iYHi69ED
197,Yellow,Coldplay,786682,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
198,"Jocelyn Flores",XXXTENTACION,781704,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
199,Explícito,"Myke Towers",780374,https://open.spotify.com/track/6qraVL4IJaIj0IuEexYJNa
200,PROBLEMA,"Daddy Yankee",779418,https://open.spotify.com/track/2dl5K2ScW7jYhAhuem06cm
