,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
27,"Heat Waves","Glass Animals",1815728,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
28,"Your Love (9PM)",ATB,1790892,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
29,911,Sech,1751508,https://open.spotify.com/track/2p2Q23iaaPSEa1tI6TsCVX
30,"Watermelon Sugar","Harry Styles",1749673,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
31,Am,"Nio Garcia",1730271,https://open.spotify.com/track/2dNhNlpZAtV4lwAFW45LIv
32,Dynamite,BTS,1716458,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
33,"Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5",1689085,https://open.spotify.com/track/6fRxMU4LWwyaSSowV441IU
34,"LA NOCHE DE ANOCHE","Bad Bunny",1678739,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck
35,"Solid (feat. Drake)","Young Stoner Life",1671668,https://open.spotify.com/track/6rTInqW3YECMkQsBEHw4sd
36,"Someone You Loved","Lewis Capaldi",1647217,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
37,"Goosebumps - Remix","Travis Scott",1646324,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
38,"Don't Start Now","Dua Lipa",1583515,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
39,"Baila Conmigo (with Rauw Alejandro)","Selena Gomez",1554342,https://open.spotify.com/track/079Ey5uxL04AKPQgVQwx5h
40,"We're Good","Dua Lipa",1507953,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
41,"EL MAKINON","KAROL G",1491957,https://open.spotify.com/track/2FSGUA0gFgGeQdprjtGM2M
42,Anyone,"Justin Bieber",1485540,https://open.spotify.com/track/2WnAKZefdRHxtBEkRjFOHC
43,"Good Days",SZA,1467956,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
44,"Best Friend (feat. Doja Cat)",Saweetie,1453189,https://open.spotify.com/track/2etHQJxIbV0soyPhelVs9Y
45,"Head & Heart (feat. MNEK)","Joel Corry",1452133,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
46,positions,"Ariana Grande",1436912,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
47,"Ella No Es Tuya - Remix","Rochy RD",1422206,https://open.spotify.com/track/5YYW3yRktprLRr47WK219Y
48,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",1376629,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
49,"Hecha Pa' Mi",Boza,1369164,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
50,"Talking to the Moon","Bruno Mars",1366016,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
51,"Paradise (feat. Dermot Kennedy)",MEDUZA,1351150,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
52,"Wants and Needs (feat. Lil Baby)",Drake,1328680,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b
53,BED,"Joel Corry",1324383,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
54,"Sweater Weather","The Neighbourhood",1308522,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
55,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",1293225,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
56,"you broke me first","Tate McRae",1279592,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
57,"My Head & My Heart","Ava Max",1247865,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
58,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,1243408,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
59,34+35,"Ariana Grande",1228285,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
60,"Dance Monkey","Tones And I",1215447,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
61,"Mr. Perfectly Fine (Taylor’s Version) (From The Vault)","Taylor Swift",1204288,https://open.spotify.com/track/2CYVETnhM9aytqrazYYwrK
62,"GIRL LIKE ME","Black Eyed Peas",1197170,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
63,"What’s Next",Drake,1192585,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz
64,"Roses - Imanbek Remix","SAINt JHN",1169978,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
65,"Holy (feat. Chance The Rapper)","Justin Bieber",1165439,https://open.spotify.com/track/6Xgq7MvZiet0hVi3KaDSgJ
66,"Cover Me In Sunshine",P!nk,1153310,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
67,"Before You Go","Lewis Capaldi",1148367,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
68,Whoopty,CJ,1133929,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
69,"Met Him Last Night (feat. Ariana Grande)","Demi Lovato",1131166,https://open.spotify.com/track/4yyX2Iu4xJjW9xMvBZKSBi
70,"WAP (feat. Megan Thee Stallion)","Cardi B",1105244,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
71,"lovely (with Khalid)","Billie Eilish",1083824,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
72,"Therefore I Am","Billie Eilish",1068804,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
73,"Another Love","Tom Odell",1068791,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
74,Heather,"Conan Gray",1066213,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
75,"Headshot (feat. Polo G & Fivio Foreign)","Lil Tjay",1056421,https://open.spotify.com/track/4eNOLmx8r2IJAVKvBBL1jv
76,"Batom de Cereja - Ao Vivo","Israel & Rodolffo",1054839,https://open.spotify.com/track/2MZQAvsA7aZDssppBLRxYp
77,"Cloud 9","Beach Bunny",1051432,https://open.spotify.com/track/6vFsBXYczYsP0H3lgunZOm
78,Circles,"Post Malone",1049268,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
79,Reloj,"Rauw Alejandro",1042353,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
80,"What You Know Bout Love","Pop Smoke",1042193,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
81,"Lonely (with benny blanco)","Justin Bieber",1034596,https://open.spotify.com/track/3S8jK1mGzQi24ilFb45DAZ
82,"Martin & Gina","Polo G",1022719,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
83,Ski,"Young Stoner Life",1018907,https://open.spotify.com/track/6755DFiZ7CWe2WMdTGW5C1
84,"On The Ground",ROSÉ,1014770,https://open.spotify.com/track/2pn8dNVSpYnAtlKFC8Q0DJ
85,Shallow,"Lady Gaga",1013011,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
86,Hawái,Maluma,1007962,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
87,"Prisoner (feat. Dua Lipa)","Miley Cyrus",999275,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
88,"Otra Noche Sin Ti","J Balvin",998702,https://open.spotify.com/track/2CdTLdDjwZdVcm0bresVWx
89,Señorita,"Shawn Mendes",996219,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
90,Levitating,"Dua Lipa",988355,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP
91,BICHOTA,"KAROL G",987533,https://open.spotify.com/track/1WvrDdouh6C51In1SdATbq
92,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",981298,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
93,"As I Am (feat. Khalid)","Justin Bieber",978411,https://open.spotify.com/track/6F2r4HgpJnvKDmkN6JEN6J
94,"Slumber Party (feat. Princess Nokia)",Ashnikko,974735,https://open.spotify.com/track/11ZulcYY4lowvcQm4oe3VJ
95,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",969316,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
96,Believer,"Imagine Dragons",967996,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
97,Memories,"Maroon 5",960158,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
98,"Follow You","Imagine Dragons",957771,https://open.spotify.com/track/7FdUvDkaE24o3FPIWTvzv2
99,"Pareja Del Año","Sebastian Yatra",949977,https://open.spotify.com/track/2rCbl9naJYhaxjLsfx88uM
100,"Adore You","Harry Styles",945003,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
101,"death bed (coffee for your head)",Powfu,939631,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
102,goosebumps,"Travis Scott",933749,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
103,"Take Me To Church",Hozier,931685,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
104,"bad guy","Billie Eilish",926154,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
105,"Say You Won't Let Go","James Arthur",923268,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
106,"Wasted Love (feat. Lagique)",Ofenbach,921803,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
107,SugarCrash!,ElyOtto,919730,https://open.spotify.com/track/2ePtv8MlBO9nuuXABqAfEX
108,"Lucid Dreams","Juice WRLD",911707,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
109,"Disco Arranhado - Funk Remix",Malu,909059,https://open.spotify.com/track/2Gjt4rUHBUH0rMKpBg0hF4
110,"TE MUDASTE","Bad Bunny",908649,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
111,"Shape of You","Ed Sheeran",907469,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
112,"Cupid's Chokehold / Breakfast in America","Gym Class Heroes",899790,https://open.spotify.com/track/2Lhdl74nwwVGOE2Gv35QuK
113,HOLIDAY,"Lil Nas X",894149,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
114,"Breaking Me",Topic,886303,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
115,"Film out",BTS,884356,https://open.spotify.com/track/3UHPGOkUcE4hE7sqBF4Snt
116,"La Nota","Manuel Turizo",883353,https://open.spotify.com/track/5VzNsUnLmYcRfRfxpQsusa
117,Perfect,"Ed Sheeran",879088,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
118,"Diamonds Dancing (feat. Travis Scott)","Young Stoner Life",877540,https://open.spotify.com/track/7uZqvqXzzYMKrexKxdcGmd
119,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",877421,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
120,"At My Worst","Pink Sweat$",874459,https://open.spotify.com/track/2MJz8BxxMsERULatmBikDH
121,"The Hills","The Weeknd",869132,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB
122,"No Te Enamores - Remix",Milly,861555,https://open.spotify.com/track/2mM3gZ0BbPwPPMelbA8vgt
123,"Travesuras - Remix","Nio Garcia",859502,https://open.spotify.com/track/0VWLId2RwPCno9s1cJm2Vy
124,"Liberdade (Quando o Grave Bate Forte)",Alok,858734,https://open.spotify.com/track/2QLbRVzixE282JSQjBz2DG
125,"Machu Picchu",Camilo,858688,https://open.spotify.com/track/6RV9pRLIQiXm3qTGeyQluf
126,You,Regard,856558,https://open.spotify.com/track/2cc8Sw1OnCuA5bV8nqWqpE
127,"Just the Way You Are","Bruno Mars",853709,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
128,"Laugh Now Cry Later (feat. Lil Durk)",Drake,852102,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
129,"Love Story (Taylor’s Version)","Taylor Swift",849234,https://open.spotify.com/track/6YvqWjhGD8mB5QXcbcUKtx
130,Golden,"Harry Styles",847495,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
131,"The Box","Roddy Ricch",846496,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
132,"Savage Love (Laxed - Siren Beat)","Jawsh 685",845234,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
133,"Somebody That I Used To Know",Gotye,844524,https://open.spotify.com/track/1qDrWA6lyx8cLECdZE7TV7
134,"Break My Heart","Dua Lipa",844374,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
135,"Daddy Issues","The Neighbourhood",841122,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
136,"The Nights",Avicii,840842,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
137,"Shy Away","Twenty One Pilots",837944,https://open.spotify.com/track/2z0IupRlVRlDN5r2IVqHyN
138,"All of Me","John Legend",835274,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
139,"Dreams - 2004 Remaster","Fleetwood Mac",813443,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
140,"7 rings","Ariana Grande",812978,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
141,"Run It Up (feat. Offset & Moneybagg Yo)","Lil Tjay",811079,https://open.spotify.com/track/1dg3qy5DjoJodawfOCgrTP
142,"HIGHEST IN THE ROOM","Travis Scott",810285,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
143,"Ride It",Regard,810073,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
144,Goosebumps,HVME,807892,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
145,"Bohemian Rhapsody - Remastered 2011",Queen,806374,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
146,"Blueberry Faygo","Lil Mosey",803108,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
147,Falling,"Harry Styles",800519,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
148,"Do I Wanna Know?","Arctic Monkeys",798347,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt
149,"Rain On Me (with Ariana Grande)","Lady Gaga",795797,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
150,Body,"Russ Millions",785891,https://open.spotify.com/track/3CVb6hkMrlF7eHhXi5B3PZ
151,Dior,"Pop Smoke",785735,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
152,"Life Is Good (feat. Drake)",Future,784901,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
153,Yellow,Coldplay,779059,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
154,"Back In Blood (feat. Lil Durk)","Pooh Shiesty",778418,https://open.spotify.com/track/7FGdjbZ32vMybPuP0IuE7d
155,LOCATION,"KAROL G",776613,https://open.spotify.com/track/478g4LSkyMB1PMkVOVmIaE
156,Aloha,Maluma,773618,https://open.spotify.com/track/5RAIMjdrCEjpjaR5tBATXU
157,"If the World Was Ending - feat. Julia Michaels","JP Saxe",772557,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
158,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",771751,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
159,"Stereo Hearts (feat. Adam Levine)","Gym Class Heroes",769208,https://open.spotify.com/track/0qOnSQQF0yzuPWsXrQ9paz
160,Riptide,"Vance Joy",768488,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
161,"Bubblegum Bitch",MARINA,762918,https://open.spotify.com/track/1yOL7ZiXGx5ULeLoktAUAg
162,"Jocelyn Flores",XXXTENTACION,760715,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
163,"Life Goes On",BTS,758120,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD
164,"Another One Bites The Dust - Remastered 2011",Queen,754832,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
165,Closer,"The Chainsmokers",753291,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
166,"Counting Stars",OneRepublic,752090,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
167,"Put Your Records On","Ritt Momney",752043,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
168,"Come & Go (with Marshmello)","Juice WRLD",749658,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
169,"Every Breath You Take","The Police",748214,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
170,"SICKO MODE","Travis Scott",745573,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
171,"Volta Bebê, Volta Neném","Dj Guuga",742941,https://open.spotify.com/track/4wQUopWk9Ed7Ng5qpKN5qd
172,"my ex's best friend (with blackbear)","Machine Gun Kelly",740959,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
173,"Train Wreck","James Arthur",739796,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
174,"Wake Me Up",Avicii,737991,https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2
175,"Godzilla (feat. Juice WRLD)",Eminem,737822,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
176,PROBLEMA,"Daddy Yankee",734550,https://open.spotify.com/track/2dl5K2ScW7jYhAhuem06cm
177,"Mr. Brightside","The Killers",733501,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
178,"Wishing Well","Juice WRLD",732482,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
179,"Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",731976,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
180,"Smells Like Teen Spirit",Nirvana,729715,https://open.spotify.com/track/1f3yAtsJtY87CTmM8RLnxf
181,"The Real Slim Shady",Eminem,728541,https://open.spotify.com/track/3yfqSUWxFvZELEM4PmlwIR
182,"Fan de Tus Fotos","Nicky Jam",723643,https://open.spotify.com/track/1mauYRwbpoGQX6itP2FAJC
183,"Tapão Na Raba","Raí Saia Rodada",722348,https://open.spotify.com/track/58pgi1RpcU2fVJsxhm7BIr
184,Robbery,"Juice WRLD",722163,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
185,"POPSTAR (feat. Drake)","DJ Khaled",721919,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
186,Falling,"Trevor Daniel",719947,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
187,willow,"Taylor Swift",717465,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
188,"L-Gante: Bzrp Music Sessions, Vol.38",Bizarrap,715930,https://open.spotify.com/track/1Crj1zkRMpsEjb9NOR6Zof
189,"Mi Niña",Wisin,714772,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
190,"Good Without","Mimi Webb",711956,https://open.spotify.com/track/15OCqNPYoLziEAsbVnqRj5
191,"Why'd You Only Call Me When You're High?","Arctic Monkeys",710384,https://open.spotify.com/track/48q0vSHcJdhK3IiXH8C5WJ
192,"When I Was Your Man","Bruno Mars",710344,https://open.spotify.com/track/0B7wvvmu9EISAwZnOpjhNI
193,"Something Just Like This","The Chainsmokers",708327,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
194,"everything i wanted","Billie Eilish",707669,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
195,"Stressed Out","Twenty One Pilots",705457,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
196,"Take You Dancing","Jason Derulo",705322,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
197,Afterglow,"Ed Sheeran",703610,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
198,Rasputin,Majestic,703519,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
199,SAD!,XXXTENTACION,703398,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
200,"All Girls Are The Same","Juice WRLD",702892,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
