,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
32,Anyone,"Justin Bieber",1878259,https://open.spotify.com/track/2WnAKZefdRHxtBEkRjFOHC
33,"Ella No Es Tuya - Remix","Rochy RD",1806588,https://open.spotify.com/track/5YYW3yRktprLRr47WK219Y
34,"Goosebumps - Remix","Travis Scott",1805755,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
35,"As I Am (feat. Khalid)","Justin Bieber",1804404,https://open.spotify.com/track/6F2r4HgpJnvKDmkN6JEN6J
36,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",1802462,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
37,"We're Good","Dua Lipa",1760859,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
38,"Good Days",SZA,1715411,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
39,positions,"Ariana Grande",1674063,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
40,"Someone You Loved","Lewis Capaldi",1672257,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
41,"Baila Conmigo (with Rauw Alejandro)","Selena Gomez",1647107,https://open.spotify.com/track/079Ey5uxL04AKPQgVQwx5h
42,"Don't Start Now","Dua Lipa",1641701,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
43,"What’s Next",Drake,1639261,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz
44,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",1639075,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
45,Whoopty,CJ,1631928,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
46,"Holy (feat. Chance The Rapper)","Justin Bieber",1629883,https://open.spotify.com/track/6Xgq7MvZiet0hVi3KaDSgJ
47,"Paradise (feat. Dermot Kennedy)",MEDUZA,1623739,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
48,"Head & Heart (feat. MNEK)","Joel Corry",1607446,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
49,"Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5",1585378,https://open.spotify.com/track/6fRxMU4LWwyaSSowV441IU
50,"Hecha Pa' Mi",Boza,1516039,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
51,"Best Friend (feat. Doja Cat)",Saweetie,1507833,https://open.spotify.com/track/2etHQJxIbV0soyPhelVs9Y
52,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,1461148,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
53,"On The Ground",ROSÉ,1445368,https://open.spotify.com/track/2pn8dNVSpYnAtlKFC8Q0DJ
54,"Batom de Cereja - Ao Vivo","Israel & Rodolffo",1437495,https://open.spotify.com/track/2MZQAvsA7aZDssppBLRxYp
55,"GIRL LIKE ME","Black Eyed Peas",1434912,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
56,"you broke me first","Tate McRae",1430369,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
57,"Headshot (feat. Polo G & Fivio Foreign)","Lil Tjay",1403827,https://open.spotify.com/track/4eNOLmx8r2IJAVKvBBL1jv
58,"My Head & My Heart","Ava Max",1371094,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
59,"What You Know Bout Love","Pop Smoke",1368604,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
60,"Dance Monkey","Tones And I",1362599,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
61,34+35,"Ariana Grande",1361965,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
62,BICHOTA,"KAROL G",1357529,https://open.spotify.com/track/1WvrDdouh6C51In1SdATbq
63,"WAP (feat. Megan Thee Stallion)","Cardi B",1318154,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
64,"Sweater Weather","The Neighbourhood",1313034,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
65,HOLIDAY,"Lil Nas X",1292258,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
66,"Lonely (with benny blanco)","Justin Bieber",1290250,https://open.spotify.com/track/3S8jK1mGzQi24ilFb45DAZ
67,"Roses - Imanbek Remix","SAINt JHN",1286881,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
68,"Run It Up (feat. Offset & Moneybagg Yo)","Lil Tjay",1262459,https://open.spotify.com/track/1dg3qy5DjoJodawfOCgrTP
69,"Prisoner (feat. Dua Lipa)","Miley Cyrus",1253435,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
70,BED,"Joel Corry",1200125,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
71,"Wants and Needs (feat. Lil Baby)",Drake,1174684,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b
72,SugarCrash!,ElyOtto,1163304,https://open.spotify.com/track/2ePtv8MlBO9nuuXABqAfEX
73,"Therefore I Am","Billie Eilish",1158828,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
74,"Before You Go","Lewis Capaldi",1151772,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
75,Reloj,"Rauw Alejandro",1133986,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
76,Circles,"Post Malone",1119310,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
77,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",1115326,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
78,Hawái,Maluma,1110955,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
79,"At My Worst","Pink Sweat$",1099455,https://open.spotify.com/track/2MJz8BxxMsERULatmBikDH
80,"lovely (with Khalid)","Billie Eilish",1093534,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
81,"Life Goes On",BTS,1092756,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD
82,Heather,"Conan Gray",1088433,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
83,"Cupid's Chokehold / Breakfast in America","Gym Class Heroes",1087664,https://open.spotify.com/track/2Lhdl74nwwVGOE2Gv35QuK
84,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1076165,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
85,"Tapão Na Raba","Raí Saia Rodada",1047069,https://open.spotify.com/track/58pgi1RpcU2fVJsxhm7BIr
86,Goosebumps,HVME,1042054,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
87,goosebumps,"Travis Scott",1036846,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
88,"Adore You","Harry Styles",1030213,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
89,"Disco Arranhado - Funk Remix",Malu,1028571,https://open.spotify.com/track/2Gjt4rUHBUH0rMKpBg0hF4
90,Shallow,"Lady Gaga",1023150,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
91,"Dancing With The Devil","Demi Lovato",1010499,https://open.spotify.com/track/0VQ3GSPdl4njPOr3lyaoaD
92,"Lucid Dreams","Juice WRLD",1007033,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
93,"Travesuras - Remix","Nio Garcia",1006654,https://open.spotify.com/track/0VWLId2RwPCno9s1cJm2Vy
94,"death bed (coffee for your head)",Powfu,1001957,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
95,Señorita,"Shawn Mendes",1001544,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
96,"Follow You","Imagine Dragons",998352,https://open.spotify.com/track/7FdUvDkaE24o3FPIWTvzv2
97,"Talking to the Moon","Bruno Mars",992255,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
98,Believer,"Imagine Dragons",991686,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
99,"Savage Love (Laxed - Siren Beat)","Jawsh 685",985500,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
100,"The Box","Roddy Ricch",983462,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
101,"What Other People Say","Sam Fischer",981755,https://open.spotify.com/track/2h9TDNEXRhcDIV3fsoEVq9
102,"You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault)","Taylor Swift",974995,https://open.spotify.com/track/5pcjystBtalYeqaiXCcgEY
103,"Dreams - 2004 Remaster","Fleetwood Mac",974152,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
104,"Facas - Ao Vivo","Diego & Victor Hugo",970640,https://open.spotify.com/track/1ere9b9vDw2N3m9d4uiXxa
105,"Breaking Me",Topic,968866,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
106,"bad guy","Billie Eilish",968212,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
107,"Cloud 9","Beach Bunny",968112,https://open.spotify.com/track/6vFsBXYczYsP0H3lgunZOm
108,Memories,"Maroon 5",967821,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
109,"EL MAKINON","KAROL G",966627,https://open.spotify.com/track/2FSGUA0gFgGeQdprjtGM2M
110,"La Nota","Manuel Turizo",965069,https://open.spotify.com/track/7ndTONDDRFGiPnnhOzOXxq
111,"Laugh Now Cry Later (feat. Lil Durk)",Drake,964462,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
112,"Ele É Ele, Eu Sou Eu","Wesley Safadão",962603,https://open.spotify.com/track/7EWXP47VlXKO3r7mNxuWHw
113,"Blueberry Faygo","Lil Mosey",959341,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
114,"Machu Picchu",Camilo,956586,https://open.spotify.com/track/6RV9pRLIQiXm3qTGeyQluf
115,Golden,"Harry Styles",953304,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
116,"No Te Enamores - Remix",Milly,950870,https://open.spotify.com/track/2mM3gZ0BbPwPPMelbA8vgt
117,Runaway,AURORA,931126,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
118,"L-Gante: Bzrp Music Sessions, Vol.38",Bizarrap,917525,https://open.spotify.com/track/1Crj1zkRMpsEjb9NOR6Zof
119,"Bohemian Rhapsody - Remastered 2011",Queen,916536,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
120,"Back In Blood (feat. Lil Durk)","Pooh Shiesty",914451,https://open.spotify.com/track/7FGdjbZ32vMybPuP0IuE7d
121,"Take Me To Church",Hozier,909980,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
122,LOCATION,"KAROL G",906815,https://open.spotify.com/track/478g4LSkyMB1PMkVOVmIaE
123,"The Hills","The Weeknd",902409,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB
124,"Shape of You","Ed Sheeran",898877,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
125,"HIGHEST IN THE ROOM","Travis Scott",898539,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
126,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",888568,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
127,"Martin & Gina","Polo G",886338,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
128,"TE MUDASTE","Bad Bunny",885997,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
129,Perfect,"Ed Sheeran",885077,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
130,"Say You Won't Let Go","James Arthur",882204,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
131,"Cover Me In Sunshine",P!nk,880296,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
132,"Wasted Love (feat. Lagique)",Ofenbach,878460,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
133,"Life Is Good (feat. Drake)",Future,864994,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
134,"Another One Bites The Dust - Remastered 2011",Queen,862081,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
135,"Coração Na Cama - Ao Vivo","Hugo & Guilherme",859294,https://open.spotify.com/track/2nZj5YymF54qhAu7RneVP6
136,"Break My Heart","Dua Lipa",857462,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
137,"Somebody That I Used To Know",Gotye,856062,https://open.spotify.com/track/1qDrWA6lyx8cLECdZE7TV7
138,"Esquema Preferido","DJ Ivis",852107,https://open.spotify.com/track/27X3qzgB0Show6qfw5wNOK
139,Dior,"Pop Smoke",850312,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
140,"Wishing Well","Juice WRLD",849087,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
141,"Every Breath You Take","The Police",844032,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
142,"Unstable (feat. The Kid LAROI)","Justin Bieber",843614,https://open.spotify.com/track/137mSruegm1u6x9NvwiagR
143,"Ride It",Regard,837469,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
144,"Daddy Issues","The Neighbourhood",837133,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
145,"Rain On Me (with Ariana Grande)","Lady Gaga",834633,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
146,"Stereo Hearts (feat. Adam Levine)","Gym Class Heroes",834563,https://open.spotify.com/track/0qOnSQQF0yzuPWsXrQ9paz
147,"Mr. Brightside","The Killers",825212,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
148,Ghost,"Justin Bieber",824285,https://open.spotify.com/track/6I3mqTwhRpn34SLVafSH7G
149,PROBLEMA,"Daddy Yankee",820612,https://open.spotify.com/track/2dl5K2ScW7jYhAhuem06cm
150,"SICKO MODE","Travis Scott",820590,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
151,"Jocelyn Flores",XXXTENTACION,820045,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
152,Falling,"Trevor Daniel",819632,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
153,"Slumber Party (feat. Princess Nokia)",Ashnikko,819195,https://open.spotify.com/track/11ZulcYY4lowvcQm4oe3VJ
154,Riptide,"Vance Joy",816465,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
155,Robbery,"Juice WRLD",814000,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
156,"Do I Wanna Know?","Arctic Monkeys",812415,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt
157,"Just the Way You Are","Bruno Mars",808917,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
158,"Off My Face","Justin Bieber",807563,https://open.spotify.com/track/3T03rPwlL8NVk1yIaxeD8U
159,"All of Me","John Legend",805954,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
160,"Come & Go (with Marshmello)","Juice WRLD",804787,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
161,Afterglow,"Ed Sheeran",803859,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
162,"Relación - Remix",Sech,799791,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
163,"Counting Stars",OneRepublic,797531,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
164,"7 rings","Ariana Grande",797255,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
165,"Born 2 Be Great","Lil Tjay",796464,https://open.spotify.com/track/3AmqJsyZDFA8EHC461R7bY
166,Falling,"Harry Styles",791601,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
167,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",790586,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
168,"Chica Ideal","Sebastian Yatra",789086,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
169,"my ex's best friend (with blackbear)","Machine Gun Kelly",784594,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
170,"Mi Niña",Wisin,782611,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
171,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",780731,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
172,SAD!,XXXTENTACION,780611,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
173,"All Girls Are The Same","Juice WRLD",778332,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
174,"Godzilla (feat. Juice WRLD)",Eminem,777290,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
175,"Take on Me",a-ha,774237,https://open.spotify.com/track/2WfaOiMkCvy7F5fcp2zZ8L
176,"Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",772302,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
177,"Take You Dancing","Jason Derulo",771062,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
178,willow,"Taylor Swift",770062,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
179,"If the World Was Ending - feat. Julia Michaels","JP Saxe",767738,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
180,"Train Wreck","James Arthur",764737,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
181,"The Nights",Avicii,763040,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
182,"POPSTAR (feat. Drake)","DJ Khaled",762798,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
183,"In Your Eyes","The Weeknd",761974,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
184,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track","Jack Harlow",759517,https://open.spotify.com/track/0ZLuW8uOXdFNWcI40C0OC2
185,"Love Not War (The Tampa Beat)","Jason Derulo",759266,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
186,"Put Your Records On","Ritt Momney",758961,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
187,"Smells Like Teen Spirit",Nirvana,758789,https://open.spotify.com/track/1f3yAtsJtY87CTmM8RLnxf
188,"Fan de Tus Fotos","Nicky Jam",758528,https://open.spotify.com/track/1mauYRwbpoGQX6itP2FAJC
189,"Why'd You Only Call Me When You're High?","Arctic Monkeys",755340,https://open.spotify.com/track/48q0vSHcJdhK3IiXH8C5WJ
190,"everything i wanted","Billie Eilish",755209,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
191,"Hasta Abajo","Kevin Roldan",753667,https://open.spotify.com/track/4PEfJZpVjdclfzZ9XO8uDw
192,"Lemon Pepper Freestyle (feat. Rick Ross)",Drake,750289,https://open.spotify.com/track/4FRW5Nza1Ym91BGV4nFWXI
193,Yellow,Coldplay,748228,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
194,Payphone,"Maroon 5",746970,https://open.spotify.com/track/1XGmzt0PVuFgQYYnV2It7A
195,"hot girl bummer",blackbear,743381,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
196,Hayloft,"Mother Mother",741736,https://open.spotify.com/track/2kS6td1yvmpNgZTt1q5pQq
197,"Under Pressure - Remastered 2011",Queen,735852,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
198,Starboy,"The Weeknd",735424,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB
199,"Wake Me Up",Avicii,733808,https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2
200,Closer,"The Chainsmokers",733759,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
