,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
43,"Talking to the Moon","Bruno Mars",1505982,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
44,BED,"Joel Corry",1493853,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
45,"WITHOUT YOU","The Kid LAROI",1493305,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
46,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne",1475358,https://open.spotify.com/track/6uvMKqNlrSvcC4NaKnrwjZ
47,"We're Good","Dua Lipa",1430862,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
48,"I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby)","DJ Khaled",1429099,https://open.spotify.com/track/20GrahbI4AzAOWxpYfDKkf
49,"Best Friend (feat. Doja Cat)",Saweetie,1378213,https://open.spotify.com/track/20BOju91NaEFK5Py4VJ2pp
50,positions,"Ariana Grande",1338130,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
51,"Head & Heart (feat. MNEK)","Joel Corry",1326203,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
52,"Sweater Weather","The Neighbourhood",1314350,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
53,"Good Days",SZA,1307115,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
54,"Baila Conmigo (with Rauw Alejandro)","Selena Gomez",1284850,https://open.spotify.com/track/079Ey5uxL04AKPQgVQwx5h
55,"Paradise (feat. Dermot Kennedy)",MEDUZA,1260268,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
56,"Wants and Needs (feat. Lil Baby)",Drake,1254409,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b
57,"lovely (with Khalid)","Billie Eilish",1215058,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
58,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",1203842,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
59,"In the morning",ITZY,1178807,https://open.spotify.com/track/2QdH0rKlV3d9Y6lWzcnlBH
60,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,1176377,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
61,Anyone,"Justin Bieber",1173274,https://open.spotify.com/track/2WnAKZefdRHxtBEkRjFOHC
62,"Hecha Pa' Mi",Boza,1172913,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
63,"Ella No Es Tuya - Remix","Rochy RD",1171739,https://open.spotify.com/track/5YYW3yRktprLRr47WK219Y
64,"Cover Me In Sunshine",P!nk,1165097,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
65,34+35,"Ariana Grande",1165034,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
66,"Dance Monkey","Tones And I",1137039,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
67,"Before You Go","Lewis Capaldi",1121743,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
68,"My Head & My Heart","Ava Max",1106460,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
69,"Roses - Imanbek Remix","SAINt JHN",1101350,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
70,"you broke me first","Tate McRae",1093865,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
71,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",1090416,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
72,"Solid (feat. Drake)","Young Stoner Life",1089656,https://open.spotify.com/track/6rTInqW3YECMkQsBEHw4sd
73,"Another Love","Tom Odell",1089152,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
74,"Therefore I Am","Billie Eilish",1080334,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
75,Levitating,"Dua Lipa",1059852,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP
76,"bad guy","Billie Eilish",1058236,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
77,Heather,"Conan Gray",1021870,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
78,Circles,"Post Malone",1019710,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
79,"WAP (feat. Megan Thee Stallion)","Cardi B",1017413,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
80,"Martin & Gina","Polo G",1008903,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
81,Whoopty,CJ,1001737,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
82,Shallow,"Lady Gaga",1000086,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
83,"Volta Bebê, Volta Neném","Dj Guuga",990839,https://open.spotify.com/track/4wQUopWk9Ed7Ng5qpKN5qd
84,Reloj,"Rauw Alejandro",990743,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
85,"Follow You","Imagine Dragons",988855,https://open.spotify.com/track/7FdUvDkaE24o3FPIWTvzv2
86,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",Bizarrap,988139,https://open.spotify.com/track/3ke6it1vTmHtz2ApcIVUz5
87,"Holy (feat. Chance The Rapper)","Justin Bieber",984418,https://open.spotify.com/track/6Xgq7MvZiet0hVi3KaDSgJ
88,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",955380,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
89,"What You Know Bout Love","Pop Smoke",947479,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
90,"Prisoner (feat. Dua Lipa)","Miley Cyrus",942517,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
91,"GIRL LIKE ME","Black Eyed Peas",939388,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
92,"Batom de Cereja - Ao Vivo","Israel & Rodolffo",939373,https://open.spotify.com/track/2MZQAvsA7aZDssppBLRxYp
93,Believer,"Imagine Dragons",935758,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
94,Rasputin,Majestic,931261,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
95,Hawái,Maluma,927609,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
96,"Wasted Love (feat. Lagique)",Ofenbach,924616,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
97,You,Regard,923430,https://open.spotify.com/track/2cc8Sw1OnCuA5bV8nqWqpE
98,Memories,"Maroon 5",923228,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
99,goosebumps,"Travis Scott",919574,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
100,Body,"Russ Millions",918882,https://open.spotify.com/track/3CVb6hkMrlF7eHhXi5B3PZ
101,Miénteme,TINI,917772,https://open.spotify.com/track/0cOa970mzTWAxKtltpkpLc
102,"Take Me To Church",Hozier,914536,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
103,"Slumber Party (feat. Princess Nokia)",Ashnikko,911121,https://open.spotify.com/track/11ZulcYY4lowvcQm4oe3VJ
104,"everything i wanted","Billie Eilish",907920,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
105,"Adore You","Harry Styles",903065,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
106,"EVERY CHANCE I GET (feat. Lil Baby & Lil Durk)","DJ Khaled",897244,https://open.spotify.com/track/1EJIcDYXwSqipW5dFe4uJz
107,"Shape of You","Ed Sheeran",896016,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
108,"Say You Won't Let Go","James Arthur",892673,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
109,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",891682,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
110,"Headshot (feat. Polo G & Fivio Foreign)","Lil Tjay",890111,https://open.spotify.com/track/4eNOLmx8r2IJAVKvBBL1jv
111,"What’s Next",Drake,889991,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz
112,"Lucid Dreams","Juice WRLD",887092,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
113,Señorita,"Shawn Mendes",878576,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
114,"death bed (coffee for your head)",Powfu,877181,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
115,"durag activity (with Travis Scott)","Baby Keem",872816,https://open.spotify.com/track/4JJcP0Rv9AgyPD6ZGaC8EE
116,Aloha,Maluma,870019,https://open.spotify.com/track/5RAIMjdrCEjpjaR5tBATXU
117,"Cloud 9","Beach Bunny",861694,https://open.spotify.com/track/6vFsBXYczYsP0H3lgunZOm
118,Perfect,"Ed Sheeran",855747,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
119,BICHOTA,"KAROL G",850923,https://open.spotify.com/track/1WvrDdouh6C51In1SdATbq
120,"Daddy Issues","The Neighbourhood",846859,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
121,"Just the Way You Are","Bruno Mars",845183,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
122,"love race (feat. Kellin Quinn)","Machine Gun Kelly",842791,https://open.spotify.com/track/1F9kEuwT29fgqlovIclu81
123,"Breaking Me",Topic,835597,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
124,"Lonely (with benny blanco)","Justin Bieber",829112,https://open.spotify.com/track/3S8jK1mGzQi24ilFb45DAZ
125,"Travesuras - Remix","Nio Garcia",825880,https://open.spotify.com/track/0VWLId2RwPCno9s1cJm2Vy
126,"At My Worst","Pink Sweat$",825713,https://open.spotify.com/track/2MJz8BxxMsERULatmBikDH
127,Freaks,"Surf Curse",821426,https://open.spotify.com/track/0HUTL8i4y4MiGCPId7M7wb
128,"Dick (feat. Doja Cat)",StarBoi3,818830,https://open.spotify.com/track/3nY8AqaMNNHHLYV4380ol0
129,Yellow,Coldplay,818642,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
130,"Disco Arranhado - Funk Remix",Malu,817123,https://open.spotify.com/track/2Gjt4rUHBUH0rMKpBg0hF4
131,"POPSTAR (feat. Drake)","DJ Khaled",815356,https://open.spotify.com/track/1sbEeUY8KsdvgiQi26JBFz
132,"On The Ground",ROSÉ,815210,https://open.spotify.com/track/2pn8dNVSpYnAtlKFC8Q0DJ
133,"All of Me","John Legend",812654,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
134,Falling,"Harry Styles",810765,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
135,Golden,"Harry Styles",810673,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
136,"Break My Heart","Dua Lipa",809906,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
137,"Liberdade (Quando o Grave Bate Forte)",Alok,809869,https://open.spotify.com/track/2QLbRVzixE282JSQjBz2DG
138,"LET IT GO (feat. Justin Bieber & 21 Savage)","DJ Khaled",809134,https://open.spotify.com/track/1cEhrSF6EylAEqdhUGuNpX
139,"my ex's best friend (with blackbear)","Machine Gun Kelly",808104,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
140,"Shy Away","Twenty One Pilots",807431,https://open.spotify.com/track/2z0IupRlVRlDN5r2IVqHyN
141,"TE MUDASTE","Bad Bunny",803317,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
142,"La Nota","Manuel Turizo",802118,https://open.spotify.com/track/5VzNsUnLmYcRfRfxpQsusa
143,"The Nights",Avicii,799671,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
144,"The Box","Roddy Ricch",796157,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
145,512,Mora,794875,https://open.spotify.com/track/5jzEwSyyymBlf1fa1o39T2
146,"when the party's over","Billie Eilish",793734,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
147,"HIGHEST IN THE ROOM","Travis Scott",789859,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
148,"7 rings","Ariana Grande",789326,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
149,"No Te Enamores - Remix",Milly,788508,https://open.spotify.com/track/2mM3gZ0BbPwPPMelbA8vgt
150,"Bohemian Rhapsody - Remastered 2011",Queen,787348,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
151,"Laugh Now Cry Later (feat. Lil Durk)",Drake,787110,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
152,"Dreams - 2004 Remaster","Fleetwood Mac",786207,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
153,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",780560,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
154,"Mr. Perfectly Fine (Taylor’s Version) (From The Vault)","Taylor Swift",780099,https://open.spotify.com/track/2CYVETnhM9aytqrazYYwrK
155,"Cupid's Chokehold / Breakfast in America","Gym Class Heroes",778221,https://open.spotify.com/track/2Lhdl74nwwVGOE2Gv35QuK
156,"Wake Me Up",Avicii,776334,https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2
157,"Savage Love (Laxed - Siren Beat)","Jawsh 685",775307,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
158,"Ramen & OJ","Joyner Lucas",774228,https://open.spotify.com/track/4TIqzdAssasqx3DAe6cG9J
159,"Jocelyn Flores",XXXTENTACION,770788,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
160,"Do I Wanna Know?","Arctic Monkeys",767523,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt
161,"L-Gante: Bzrp Music Sessions, Vol.38",Bizarrap,764556,https://open.spotify.com/track/1Crj1zkRMpsEjb9NOR6Zof
162,"Somebody That I Used To Know",Gotye,763714,https://open.spotify.com/track/1qDrWA6lyx8cLECdZE7TV7
163,"Otra Noche Sin Ti","J Balvin",762679,https://open.spotify.com/track/2CdTLdDjwZdVcm0bresVWx
164,"If the World Was Ending - feat. Julia Michaels","JP Saxe",761922,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
165,"Bubblegum Bitch",MARINA,761812,https://open.spotify.com/track/1yOL7ZiXGx5ULeLoktAUAg
166,"Rain On Me (with Ariana Grande)","Lady Gaga",761095,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
167,"Life Is Good (feat. Drake)",Future,759923,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
168,"SICKO MODE","Travis Scott",759306,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
169,"Ride It",Regard,758889,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
170,"Machu Picchu",Camilo,757076,https://open.spotify.com/track/6RV9pRLIQiXm3qTGeyQluf
171,"The Hills","The Weeknd",756613,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB
172,HOLIDAY,"Lil Nas X",752426,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
173,"Blueberry Faygo","Lil Mosey",751426,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
174,Choker,"Twenty One Pilots",747856,https://open.spotify.com/track/3ydI3CesHBnaY01Qff9jOr
175,SugarCrash!,ElyOtto,746249,https://open.spotify.com/track/2ePtv8MlBO9nuuXABqAfEX
176,Closer,"The Chainsmokers",743355,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
177,"Met Him Last Night (feat. Ariana Grande)","Demi Lovato",740378,https://open.spotify.com/track/4yyX2Iu4xJjW9xMvBZKSBi
178,"Counting Stars",OneRepublic,740320,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
179,"Stereo Hearts (feat. Adam Levine)","Gym Class Heroes",739637,https://open.spotify.com/track/0qOnSQQF0yzuPWsXrQ9paz
180,"Back In Blood (feat. Lil Durk)","Pooh Shiesty",738407,https://open.spotify.com/track/7FGdjbZ32vMybPuP0IuE7d
181,"Little Bit of Love","Tom Grennan",736872,https://open.spotify.com/track/3Iba59sFmGhQ4kbCY5L8AX
182,"Wishing Well","Juice WRLD",735738,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
183,"Train Wreck","James Arthur",732818,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
184,Riptide,"Vance Joy",732217,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
185,"Another One Bites The Dust - Remastered 2011",Queen,731628,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
186,"Run It Up (feat. Offset & Moneybagg Yo)","Lil Tjay",730968,https://open.spotify.com/track/1dg3qy5DjoJodawfOCgrTP
187,Dior,"Pop Smoke",729287,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
188,"Smells Like Teen Spirit",Nirvana,727543,https://open.spotify.com/track/1f3yAtsJtY87CTmM8RLnxf
189,"Every Breath You Take","The Police",723462,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
190,"The Real Slim Shady",Eminem,722075,https://open.spotify.com/track/3yfqSUWxFvZELEM4PmlwIR
191,"Godzilla (feat. Juice WRLD)",Eminem,711723,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
192,"Fan de Tus Fotos","Nicky Jam",711443,https://open.spotify.com/track/1mauYRwbpoGQX6itP2FAJC
193,"Come & Go (with Marshmello)","Juice WRLD",707715,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
194,"Mr. Brightside","The Killers",704825,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
195,"The Night We Met","Lord Huron",704407,https://open.spotify.com/track/3hRV0jL3vUpRrcy398teAU
196,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",704062,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
197,"Stuck with U (with Justin Bieber)","Ariana Grande",703732,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
198,"Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",700345,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
199,"Put Your Records On","Ritt Momney",698679,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
200,Robbery,"Juice WRLD",698046,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
