,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
21,"WITHOUT YOU","The Kid LAROI",2007673,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
22,Streets,"Doja Cat",1988474,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
23,"Film out",BTS,1793138,https://open.spotify.com/track/3UHPGOkUcE4hE7sqBF4Snt
24,Dynamite,BTS,1784524,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
25,"LA NOCHE DE ANOCHE","Bad Bunny",1775262,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck
26,Arcade,"Duncan Laurence",1770467,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
27,"Watermelon Sugar","Harry Styles",1721851,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
28,"Heat Waves","Glass Animals",1703641,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
29,"Your Love (9PM)",ATB,1655043,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
30,"Ella No Es Tuya - Remix","Rochy RD",1642830,https://open.spotify.com/track/5YYW3yRktprLRr47WK219Y
31,"Goosebumps - Remix","Travis Scott",1573935,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
32,Anyone,"Justin Bieber",1573304,https://open.spotify.com/track/2WnAKZefdRHxtBEkRjFOHC
33,"Good Days",SZA,1567777,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
34,911,Sech,1557003,https://open.spotify.com/track/2TksvaRivgAEj780DgRB73
35,"Someone You Loved","Lewis Capaldi",1541338,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
36,"We're Good","Dua Lipa",1526957,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
37,"Baila Conmigo (with Rauw Alejandro)","Selena Gomez",1513733,https://open.spotify.com/track/079Ey5uxL04AKPQgVQwx5h
38,positions,"Ariana Grande",1509372,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
39,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",1502909,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
40,"Met Him Last Night (feat. Ariana Grande)","Demi Lovato",1459589,https://open.spotify.com/track/4yyX2Iu4xJjW9xMvBZKSBi
41,"Don't Start Now","Dua Lipa",1454783,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
42,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",1435344,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
43,"Batom de Cereja - Ao Vivo","Israel & Rodolffo",1434473,https://open.spotify.com/track/2MZQAvsA7aZDssppBLRxYp
44,"Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5",1415829,https://open.spotify.com/track/6fRxMU4LWwyaSSowV441IU
45,"As I Am (feat. Khalid)","Justin Bieber",1414526,https://open.spotify.com/track/6F2r4HgpJnvKDmkN6JEN6J
46,"Holy (feat. Chance The Rapper)","Justin Bieber",1405284,https://open.spotify.com/track/6Xgq7MvZiet0hVi3KaDSgJ
47,"What’s Next",Drake,1381124,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz
48,"Hecha Pa' Mi",Boza,1360657,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
49,"Best Friend (feat. Doja Cat)",Saweetie,1350368,https://open.spotify.com/track/2etHQJxIbV0soyPhelVs9Y
50,Whoopty,CJ,1347262,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
51,"Paradise (feat. Dermot Kennedy)",MEDUZA,1331440,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
52,"Head & Heart (feat. MNEK)","Joel Corry",1305699,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
53,"On The Ground",ROSÉ,1294292,https://open.spotify.com/track/2pn8dNVSpYnAtlKFC8Q0DJ
54,"you broke me first","Tate McRae",1275507,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
55,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,1265577,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
56,"GIRL LIKE ME","Black Eyed Peas",1260849,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
57,34+35,"Ariana Grande",1245662,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
58,"What You Know Bout Love","Pop Smoke",1243503,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
59,"Dance Monkey","Tones And I",1231510,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
60,"Sweater Weather","The Neighbourhood",1231031,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
61,BICHOTA,"KAROL G",1204054,https://open.spotify.com/track/1WvrDdouh6C51In1SdATbq
62,"WAP (feat. Megan Thee Stallion)","Cardi B",1198577,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
63,"My Head & My Heart","Ava Max",1154814,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
64,SugarCrash!,ElyOtto,1128034,https://open.spotify.com/track/2ePtv8MlBO9nuuXABqAfEX
65,"Roses - Imanbek Remix","SAINt JHN",1117160,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
66,HOLIDAY,"Lil Nas X",1103587,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
67,"Lonely (with benny blanco)","Justin Bieber",1097459,https://open.spotify.com/track/3S8jK1mGzQi24ilFb45DAZ
68,Reloj,"Rauw Alejandro",1081412,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
69,"Before You Go","Lewis Capaldi",1081015,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
70,"Headshot (feat. Polo G & Fivio Foreign)","Lil Tjay",1079193,https://open.spotify.com/track/4eNOLmx8r2IJAVKvBBL1jv
71,"Prisoner (feat. Dua Lipa)","Miley Cyrus",1074869,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
72,Hawái,Maluma,1061073,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
73,"Therefore I Am","Billie Eilish",1052771,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
74,Heather,"Conan Gray",1045402,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
75,"At My Worst","Pink Sweat$",1035924,https://open.spotify.com/track/2MJz8BxxMsERULatmBikDH
76,"Tapão Na Raba","Raí Saia Rodada",1032151,https://open.spotify.com/track/58pgi1RpcU2fVJsxhm7BIr
77,"lovely (with Khalid)","Billie Eilish",1024217,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
78,"Cupid's Chokehold / Breakfast in America","Gym Class Heroes",1011721,https://open.spotify.com/track/2Lhdl74nwwVGOE2Gv35QuK
79,Circles,"Post Malone",1009973,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
80,BED,"Joel Corry",1006338,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
81,"Disco Arranhado - Funk Remix",Malu,992546,https://open.spotify.com/track/2Gjt4rUHBUH0rMKpBg0hF4
82,"Ele É Ele, Eu Sou Eu","Wesley Safadão",981554,https://open.spotify.com/track/7EWXP47VlXKO3r7mNxuWHw
83,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",979216,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
84,"Talking to the Moon","Bruno Mars",971559,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
85,"Wants and Needs (feat. Lil Baby)",Drake,971267,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b
86,"death bed (coffee for your head)",Powfu,968836,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
87,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",967965,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
88,"Facas - Ao Vivo","Diego & Victor Hugo",966093,https://open.spotify.com/track/1ere9b9vDw2N3m9d4uiXxa
89,"Adore You","Harry Styles",959168,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
90,"Dreams - 2004 Remaster","Fleetwood Mac",954047,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
91,Runaway,AURORA,945947,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
92,Shallow,"Lady Gaga",940066,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
93,"Travesuras - Remix","Nio Garcia",928971,https://open.spotify.com/track/0VWLId2RwPCno9s1cJm2Vy
94,goosebumps,"Travis Scott",921786,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
95,"EL MAKINON","KAROL G",921118,https://open.spotify.com/track/2FSGUA0gFgGeQdprjtGM2M
96,Señorita,"Shawn Mendes",921087,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
97,"Lucid Dreams","Juice WRLD",920532,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
98,"Cloud 9","Beach Bunny",911288,https://open.spotify.com/track/6vFsBXYczYsP0H3lgunZOm
99,"Run It Up (feat. Offset & Moneybagg Yo)","Lil Tjay",910145,https://open.spotify.com/track/1dg3qy5DjoJodawfOCgrTP
100,"La Nota","Manuel Turizo",906872,https://open.spotify.com/track/7ndTONDDRFGiPnnhOzOXxq
101,Believer,"Imagine Dragons",900386,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
102,"Life Goes On",BTS,899471,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD
103,Memories,"Maroon 5",897170,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
104,"L-Gante: Bzrp Music Sessions, Vol.38",Bizarrap,888690,https://open.spotify.com/track/1Crj1zkRMpsEjb9NOR6Zof
105,"The Box","Roddy Ricch",884033,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
106,"No Te Enamores - Remix",Milly,883209,https://open.spotify.com/track/2mM3gZ0BbPwPPMelbA8vgt
107,"Machu Picchu",Camilo,882180,https://open.spotify.com/track/6RV9pRLIQiXm3qTGeyQluf
108,"Bohemian Rhapsody - Remastered 2011",Queen,877983,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
109,"bad guy","Billie Eilish",877837,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
110,Golden,"Harry Styles",870421,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
111,"Savage Love (Laxed - Siren Beat)","Jawsh 685",869505,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
112,"Blueberry Faygo","Lil Mosey",862774,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
113,"Coração Na Cama - Ao Vivo","Hugo & Guilherme",855902,https://open.spotify.com/track/2nZj5YymF54qhAu7RneVP6
114,"Take Me To Church",Hozier,849030,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
115,"TE MUDASTE","Bad Bunny",847802,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
116,LOCATION,"KAROL G",845388,https://open.spotify.com/track/478g4LSkyMB1PMkVOVmIaE
117,"Esquema Preferido","DJ Ivis",845055,https://open.spotify.com/track/27X3qzgB0Show6qfw5wNOK
118,"Follow You","Imagine Dragons",844184,https://open.spotify.com/track/7FdUvDkaE24o3FPIWTvzv2
119,Goosebumps,HVME,841485,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
120,"Laugh Now Cry Later (feat. Lil Durk)",Drake,836633,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
121,"Shape of You","Ed Sheeran",827163,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
122,Perfect,"Ed Sheeran",825372,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
123,"Breaking Me",Topic,822826,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
124,"The Hills","The Weeknd",821408,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB
125,"Say You Won't Let Go","James Arthur",818492,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
126,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",818215,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
127,"Another One Bites The Dust - Remastered 2011",Queen,813036,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
128,"Martin & Gina","Polo G",812154,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
129,"Every Breath You Take","The Police",811414,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
130,"Back In Blood (feat. Lil Durk)","Pooh Shiesty",799847,https://open.spotify.com/track/7FGdjbZ32vMybPuP0IuE7d
131,"Somebody That I Used To Know",Gotye,789111,https://open.spotify.com/track/1qDrWA6lyx8cLECdZE7TV7
132,"HIGHEST IN THE ROOM","Travis Scott",788346,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
133,"Cover Me In Sunshine",P!nk,787774,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
134,"Daddy Issues","The Neighbourhood",785001,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
135,"Stereo Hearts (feat. Adam Levine)","Gym Class Heroes",778370,https://open.spotify.com/track/0qOnSQQF0yzuPWsXrQ9paz
136,"Slumber Party (feat. Princess Nokia)",Ashnikko,775704,https://open.spotify.com/track/11ZulcYY4lowvcQm4oe3VJ
137,"Jocelyn Flores",XXXTENTACION,770253,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
138,WACHA,KHEA,766584,https://open.spotify.com/track/5RmSunLqeDqNWww8LWhAiK
139,"Just the Way You Are","Bruno Mars",765987,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
140,Riptide,"Vance Joy",763061,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
141,Falling,"Trevor Daniel",762080,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
142,"Break My Heart","Dua Lipa",759907,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
143,"Relación - Remix",Sech,755448,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
144,Dior,"Pop Smoke",755292,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
145,"All of Me","John Legend",754272,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
146,"Wishing Well","Juice WRLD",752525,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
147,"Do I Wanna Know?","Arctic Monkeys",747497,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt
148,"Dancing With The Devil","Demi Lovato",746491,https://open.spotify.com/track/0VQ3GSPdl4njPOr3lyaoaD
149,"Mr. Brightside","The Killers",745725,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
150,"Chica Ideal","Sebastian Yatra",744615,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
151,Falling,"Harry Styles",744143,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
152,"Life Is Good (feat. Drake)",Future,743148,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
153,"Take on Me",a-ha,742228,https://open.spotify.com/track/2WfaOiMkCvy7F5fcp2zZ8L
154,"Mi Niña",Wisin,738908,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
155,PROBLEMA,"Daddy Yankee",738309,https://open.spotify.com/track/2dl5K2ScW7jYhAhuem06cm
156,"Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo","Os Barões Da Pisadinha",735939,https://open.spotify.com/track/2SUPbyD77tJuOUbqbxct6l
157,"Counting Stars",OneRepublic,732339,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
158,"Ride It",Regard,731918,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
159,Robbery,"Juice WRLD",729476,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
160,Gone,ROSÉ,728459,https://open.spotify.com/track/2dHoVW9AxJVSRebPRyV2aA
161,"Hasta Abajo","Kevin Roldan",728408,https://open.spotify.com/track/4PEfJZpVjdclfzZ9XO8uDw
162,"Come & Go (with Marshmello)","Juice WRLD",726688,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
163,"Rain On Me (with Ariana Grande)","Lady Gaga",724758,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
164,"Wasted Love (feat. Lagique)",Ofenbach,724088,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
165,"7 rings","Ariana Grande",721600,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
166,SAD!,XXXTENTACION,721561,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
167,"SICKO MODE","Travis Scott",720324,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
168,Yellow,Coldplay,720317,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
169,"You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault)","Taylor Swift",719109,https://open.spotify.com/track/5pcjystBtalYeqaiXCcgEY
170,Afterglow,"Ed Sheeran",717391,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
171,"Train Wreck","James Arthur",715331,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
172,"If the World Was Ending - feat. Julia Michaels","JP Saxe",715190,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
173,"Under Pressure - Remastered 2011",Queen,706414,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
174,"Why'd You Only Call Me When You're High?","Arctic Monkeys",706315,https://open.spotify.com/track/48q0vSHcJdhK3IiXH8C5WJ
175,"All Girls Are The Same","Juice WRLD",704966,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
176,willow,"Taylor Swift",704560,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
177,"The Nights",Avicii,701202,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
178,Hayloft,"Mother Mother",700638,https://open.spotify.com/track/2kS6td1yvmpNgZTt1q5pQq
179,"Put Your Records On","Ritt Momney",698850,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
180,"Fan de Tus Fotos","Nicky Jam",697690,https://open.spotify.com/track/1mauYRwbpoGQX6itP2FAJC
181,"Además de Mí - Remix",Rusherking,692457,https://open.spotify.com/track/7I8L3vYCLThw2FDrE6LuzE
182,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",691506,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
183,BEBÉ,Camilo,689646,https://open.spotify.com/track/3Zf4GutWZ7Hv3wsVQsSQPs
184,"What Other People Say","Sam Fischer",689609,https://open.spotify.com/track/2h9TDNEXRhcDIV3fsoEVq9
185,"Alô Ambev (Segue Sua Vida) - Ao Vivo","Zé Neto & Cristiano",689386,https://open.spotify.com/track/5m5aY6S9ttfIG157xli2Rs
186,"everything i wanted","Billie Eilish",689321,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
187,Paradigmas,"Jorge & Mateus",689282,https://open.spotify.com/track/158ukl5rih76dOEsp0I91H
188,Payphone,"Maroon 5",688953,https://open.spotify.com/track/1XGmzt0PVuFgQYYnV2It7A
189,"my ex's best friend (with blackbear)","Machine Gun Kelly",686136,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
190,"Godzilla (feat. Juice WRLD)",Eminem,678556,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
191,"In Your Eyes","The Weeknd",678424,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
192,"Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",678269,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
193,"Billie Jean","Michael Jackson",677832,https://open.spotify.com/track/5ChkMS8OtdzJeqyybCc9R5
194,"Wonderwall - Remastered",Oasis,676874,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
195,"Bubblegum Bitch",MARINA,676327,https://open.spotify.com/track/1yOL7ZiXGx5ULeLoktAUAg
196,"hot girl bummer",blackbear,675814,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
197,Closer,"The Chainsmokers",675811,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
198,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",674825,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
199,"Una Locura",Ozuna,674775,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
200,"Don't Stop Me Now - Remastered 2011",Queen,671848,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
