,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
20,"Calling My Phone","Lil Tjay",2152679,https://open.spotify.com/track/3J8EOeKLTLXORtWPpOU5bE
21,"Mr. Perfectly Fine (Taylor’s Version) (From The Vault)","Taylor Swift",2083118,https://open.spotify.com/track/2CYVETnhM9aytqrazYYwrK
22,"Mood (feat. iann dior)",24kGoldn,1949189,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
23,Bandido,"Myke Towers",1933287,https://open.spotify.com/track/1xK1Gg9SxG8fy2Ya373oqb
24,"WITHOUT YOU","The Kid LAROI",1922164,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
25,Streets,"Doja Cat",1909770,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
26,Arcade,"Duncan Laurence",1844689,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
27,Dynamite,BTS,1687207,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
28,"Watermelon Sugar","Harry Styles",1685385,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
29,"Heat Waves","Glass Animals",1657263,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
30,911,Sech,1646818,https://open.spotify.com/track/2TksvaRivgAEj780DgRB73
31,"LA NOCHE DE ANOCHE","Bad Bunny",1634071,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck
32,"Love Story (Taylor’s Version)","Taylor Swift",1618796,https://open.spotify.com/track/6YvqWjhGD8mB5QXcbcUKtx
33,"Batom de Cereja - Ao Vivo","Israel & Rodolffo",1604900,https://open.spotify.com/track/2MZQAvsA7aZDssppBLRxYp
34,"Goosebumps - Remix","Travis Scott",1547841,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
35,"Ella No Es Tuya - Remix","Rochy RD",1544349,https://open.spotify.com/track/5YYW3yRktprLRr47WK219Y
36,"Your Love (9PM)",ATB,1541709,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
37,Runaway,AURORA,1524374,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
38,"Baila Conmigo (with Rauw Alejandro)","Selena Gomez",1517613,https://open.spotify.com/track/079Ey5uxL04AKPQgVQwx5h
39,"Someone You Loved","Lewis Capaldi",1513236,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
40,"Good Days",SZA,1458666,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
41,"Don't Start Now","Dua Lipa",1401428,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
42,"Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5",1401018,https://open.spotify.com/track/6fRxMU4LWwyaSSowV441IU
43,"We're Good","Dua Lipa",1392155,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
44,"Met Him Last Night (feat. Ariana Grande)","Demi Lovato",1381620,https://open.spotify.com/track/4yyX2Iu4xJjW9xMvBZKSBi
45,positions,"Ariana Grande",1376646,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
46,Anyone,"Justin Bieber",1372801,https://open.spotify.com/track/2WnAKZefdRHxtBEkRjFOHC
47,"Best Friend (feat. Doja Cat)",Saweetie,1371912,https://open.spotify.com/track/2etHQJxIbV0soyPhelVs9Y
48,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",1337010,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
49,"Hecha Pa' Mi",Boza,1315221,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
50,"You Belong With Me (Taylor’s Version)","Taylor Swift",1298219,https://open.spotify.com/track/1qrpoAMXodY6895hGKoUpA
51,"What’s Next",Drake,1271076,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz
52,"Fearless (Taylor’s Version)","Taylor Swift",1268031,https://open.spotify.com/track/77sMIMlNaSURUAXq5coCxE
53,"Shy Away","Twenty One Pilots",1266706,https://open.spotify.com/track/2z0IupRlVRlDN5r2IVqHyN
54,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",1245789,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
55,"Sweater Weather","The Neighbourhood",1244601,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
56,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,1237139,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
57,"you broke me first","Tate McRae",1226828,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
58,"Head & Heart (feat. MNEK)","Joel Corry",1222184,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
59,"Paradise (feat. Dermot Kennedy)",MEDUZA,1213444,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
60,"Dance Monkey","Tones And I",1195487,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
61,Whoopty,CJ,1193358,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
62,SugarCrash!,ElyOtto,1192956,https://open.spotify.com/track/2ePtv8MlBO9nuuXABqAfEX
63,"Holy (feat. Chance The Rapper)","Justin Bieber",1187430,https://open.spotify.com/track/6Xgq7MvZiet0hVi3KaDSgJ
64,34+35,"Ariana Grande",1186523,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
65,"X Gon' Give It To Ya",DMX,1180377,https://open.spotify.com/track/1zzxoZVylsna2BQB65Ppcb
66,"GIRL LIKE ME","Black Eyed Peas",1177378,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
67,"WAP (feat. Megan Thee Stallion)","Cardi B",1149782,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
68,"As I Am (feat. Khalid)","Justin Bieber",1123991,https://open.spotify.com/track/6F2r4HgpJnvKDmkN6JEN6J
69,"Disco Arranhado - Funk Remix",Malu,1119481,https://open.spotify.com/track/2Gjt4rUHBUH0rMKpBg0hF4
70,"My Head & My Heart","Ava Max",1114768,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
71,"On The Ground",ROSÉ,1113899,https://open.spotify.com/track/2pn8dNVSpYnAtlKFC8Q0DJ
72,"What You Know Bout Love","Pop Smoke",1106135,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
73,"Headshot (feat. Polo G & Fivio Foreign)","Lil Tjay",1101776,https://open.spotify.com/track/4eNOLmx8r2IJAVKvBBL1jv
74,"Otra Noche Sin Ti","J Balvin",1100188,https://open.spotify.com/track/2CdTLdDjwZdVcm0bresVWx
75,"Roses - Imanbek Remix","SAINt JHN",1095715,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
76,"Film out",BTS,1085736,https://open.spotify.com/track/3UHPGOkUcE4hE7sqBF4Snt
77,BICHOTA,"KAROL G",1083363,https://open.spotify.com/track/1WvrDdouh6C51In1SdATbq
78,"Before You Go","Lewis Capaldi",1082123,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
79,"Talking to the Moon","Bruno Mars",1081969,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
80,Reloj,"Rauw Alejandro",1062245,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
81,"Tapão Na Raba","Raí Saia Rodada",1061528,https://open.spotify.com/track/58pgi1RpcU2fVJsxhm7BIr
82,"lovely (with Khalid)","Billie Eilish",1059608,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
83,"EL MAKINON","KAROL G",1058717,https://open.spotify.com/track/2FSGUA0gFgGeQdprjtGM2M
84,"The Way I Loved You (Taylor’s Version)","Taylor Swift",1035140,https://open.spotify.com/track/22bPsP2jCgbLUvh82U0Z3M
85,"You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault)","Taylor Swift",1034358,https://open.spotify.com/track/4CHpVfAhuxNJ3ibExe6kxO
86,Heather,"Conan Gray",1031861,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
87,"Prisoner (feat. Dua Lipa)","Miley Cyrus",1029783,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
88,"Therefore I Am","Billie Eilish",1029439,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
89,"Lonely (with benny blanco)","Justin Bieber",1025650,https://open.spotify.com/track/3S8jK1mGzQi24ilFb45DAZ
90,"Ele É Ele, Eu Sou Eu","Wesley Safadão",1011627,https://open.spotify.com/track/7EWXP47VlXKO3r7mNxuWHw
91,"Fifteen (Taylor’s Version)","Taylor Swift",1011316,https://open.spotify.com/track/2nqio0SfWg6gh2eCtfuMa5
92,Hawái,Maluma,1007912,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
93,BED,"Joel Corry",1006920,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
94,Circles,"Post Malone",1004061,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
95,HOLIDAY,"Lil Nas X",989196,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
96,"Facas - Ao Vivo","Diego & Victor Hugo",981784,https://open.spotify.com/track/1ere9b9vDw2N3m9d4uiXxa
97,Am,"Nio Garcia",977093,https://open.spotify.com/track/2dNhNlpZAtV4lwAFW45LIv
98,"death bed (coffee for your head)",Powfu,963777,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
99,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",963685,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
100,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",963426,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
101,"Travesuras - Remix","Nio Garcia",961963,https://open.spotify.com/track/0VWLId2RwPCno9s1cJm2Vy
102,"Hey Stephen (Taylor’s Version)","Taylor Swift",961679,https://open.spotify.com/track/550erGcdD9n6PnwxrvYqZT
103,Shallow,"Lady Gaga",953988,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
104,"Wants and Needs (feat. Lil Baby)",Drake,951129,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b
105,"Cupid's Chokehold / Breakfast in America","Gym Class Heroes",945498,https://open.spotify.com/track/2Lhdl74nwwVGOE2Gv35QuK
106,Señorita,"Shawn Mendes",941071,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
107,"Cloud 9","Beach Bunny",928032,https://open.spotify.com/track/6vFsBXYczYsP0H3lgunZOm
108,Believer,"Imagine Dragons",920284,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
109,"Lucid Dreams","Juice WRLD",912929,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
110,"White Horse (Taylor’s Version)","Taylor Swift",912011,https://open.spotify.com/track/5YL553x8sHderRBDlm3NM3
111,"Martin & Gina","Polo G",909789,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
112,"Slumber Party (feat. Princess Nokia)",Ashnikko,909513,https://open.spotify.com/track/11ZulcYY4lowvcQm4oe3VJ
113,goosebumps,"Travis Scott",907149,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
114,"La Nota","Manuel Turizo",897664,https://open.spotify.com/track/5VzNsUnLmYcRfRfxpQsusa
115,Memories,"Maroon 5",893989,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
116,"At My Worst","Pink Sweat$",892789,https://open.spotify.com/track/2MJz8BxxMsERULatmBikDH
117,"bad guy","Billie Eilish",886425,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
118,"Take Me To Church",Hozier,877830,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
119,"No Te Enamores - Remix",Milly,877387,https://open.spotify.com/track/2mM3gZ0BbPwPPMelbA8vgt
120,"Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo","Os Barões Da Pisadinha",867361,https://open.spotify.com/track/2SUPbyD77tJuOUbqbxct6l
121,"The Box","Roddy Ricch",867070,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
122,"Adore You","Harry Styles",863743,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
123,"Forever & Always (Taylor’s Version)","Taylor Swift",863709,https://open.spotify.com/track/1msEuwSBneBKpVCZQcFTsU
124,"Coração Na Cama - Ao Vivo","Hugo & Guilherme",859531,https://open.spotify.com/track/2nZj5YymF54qhAu7RneVP6
125,"Machu Picchu",Camilo,850075,https://open.spotify.com/track/6RV9pRLIQiXm3qTGeyQluf
126,"Cover Me In Sunshine",P!nk,849404,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
127,"Shape of You","Ed Sheeran",845983,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
128,"Say You Won't Let Go","James Arthur",845332,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
129,"Blueberry Faygo","Lil Mosey",843830,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
130,"Breathe (feat. Colbie Caillat) (Taylor’s Version)","Taylor Swift",841149,https://open.spotify.com/track/7HC7R2D8WjXVcUHJyEGjRs
131,"Another Love","Tom Odell",840627,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
132,"Dreams - 2004 Remaster","Fleetwood Mac",837562,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
133,"Savage Love (Laxed - Siren Beat)","Jawsh 685",836973,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
134,"Bohemian Rhapsody - Remastered 2011",Queen,835510,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
135,Perfect,"Ed Sheeran",835235,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
136,"The Hills","The Weeknd",833262,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB
137,"TE MUDASTE","Bad Bunny",832683,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
138,"Follow You","Imagine Dragons",829378,https://open.spotify.com/track/7FdUvDkaE24o3FPIWTvzv2
139,Golden,"Harry Styles",820838,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
140,"Laugh Now Cry Later (feat. Lil Durk)",Drake,820406,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
141,"Ruff Ryders' Anthem",DMX,814854,https://open.spotify.com/track/1BKT2I9x4RGKaKqW4up34s
142,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",797486,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
143,"Daddy Issues","The Neighbourhood",795455,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
144,"Break My Heart","Dua Lipa",794406,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
145,"Somebody That I Used To Know",Gotye,791893,https://open.spotify.com/track/1qDrWA6lyx8cLECdZE7TV7
146,"Breaking Me",Topic,791295,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
147,"L-Gante: Bzrp Music Sessions, Vol.38",Bizarrap,790668,https://open.spotify.com/track/1Crj1zkRMpsEjb9NOR6Zof
148,Goosebumps,HVME,785796,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
149,"Back In Blood (feat. Lil Durk)","Pooh Shiesty",781488,https://open.spotify.com/track/7FGdjbZ32vMybPuP0IuE7d
150,"All of Me","John Legend",777638,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
151,"Just the Way You Are","Bruno Mars",775756,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
152,LOCATION,"KAROL G",775038,https://open.spotify.com/track/478g4LSkyMB1PMkVOVmIaE
153,"Jocelyn Flores",XXXTENTACION,773796,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
154,"Life Goes On",BTS,772051,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD
155,"HIGHEST IN THE ROOM","Travis Scott",771626,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
156,"That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault)","Taylor Swift",770819,https://open.spotify.com/track/7eResoqEJJAVTkQYSqvO3P
157,"Another One Bites The Dust - Remastered 2011",Queen,768995,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
158,"Tell Me Why (Taylor’s Version)","Taylor Swift",760899,https://open.spotify.com/track/0k0vFacOHNuArLWMiH60p7
159,"You’re Not Sorry (Taylor’s Version)","Taylor Swift",760666,https://open.spotify.com/track/6iiAfo4wTA2CVC3Uwx9uh8
160,"Stereo Hearts (feat. Adam Levine)","Gym Class Heroes",758061,https://open.spotify.com/track/0qOnSQQF0yzuPWsXrQ9paz
161,"Every Breath You Take","The Police",755592,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
162,"7 rings","Ariana Grande",755357,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
163,"Do I Wanna Know?","Arctic Monkeys",755143,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt
164,Falling,"Harry Styles",750044,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
165,"Esquema Preferido (feat. Tarcísio do Acordeon)","DJ Ivis",742041,https://open.spotify.com/track/7cgF1aSGBXWlTgNbon3g2p
166,"Wasted Love (feat. Lagique)",Ofenbach,741235,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
167,"Wishing Well","Juice WRLD",739282,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
168,"Liberdade (Quando o Grave Bate Forte)",Alok,739163,https://open.spotify.com/track/2QLbRVzixE282JSQjBz2DG
169,Falling,"Trevor Daniel",738011,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
170,Paradigmas,"Jorge & Mateus",737521,https://open.spotify.com/track/158ukl5rih76dOEsp0I91H
171,"Run It Up (feat. Offset & Moneybagg Yo)","Lil Tjay",734062,https://open.spotify.com/track/1dg3qy5DjoJodawfOCgrTP
172,Riptide,"Vance Joy",733150,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
173,Dior,"Pop Smoke",732844,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
174,"Ride It",Regard,730560,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
175,"Come & Go (with Marshmello)","Juice WRLD",729092,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
176,"Life Is Good (feat. Drake)",Future,726684,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
177,willow,"Taylor Swift",725076,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
178,"Bubblegum Bitch",MARINA,721813,https://open.spotify.com/track/1yOL7ZiXGx5ULeLoktAUAg
179,Yellow,Coldplay,721121,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
180,"Train Wreck","James Arthur",719896,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
181,SAD!,XXXTENTACION,719515,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
182,"SICKO MODE","Travis Scott",718639,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
183,"Counting Stars",OneRepublic,718554,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
184,Robbery,"Juice WRLD",714158,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
185,"Rain On Me (with Ariana Grande)","Lady Gaga",712188,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
186,"If the World Was Ending - feat. Julia Michaels","JP Saxe",709842,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
187,"All Girls Are The Same","Juice WRLD",708845,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
188,WACHA,KHEA,708093,https://open.spotify.com/track/5RmSunLqeDqNWww8LWhAiK
189,"The Nights",Avicii,705549,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
190,PROBLEMA,"Daddy Yankee",702995,https://open.spotify.com/track/2dl5K2ScW7jYhAhuem06cm
191,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",701249,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
192,Closer,"The Chainsmokers",699192,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
193,"Mr. Brightside","The Killers",698993,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
194,"Chica Ideal","Sebastian Yatra",698296,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
195,"Relación - Remix",Sech,695005,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
196,"Mi Niña",Wisin,694584,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
197,"Why'd You Only Call Me When You're High?","Arctic Monkeys",691508,https://open.spotify.com/track/48q0vSHcJdhK3IiXH8C5WJ
198,"Hasta Abajo","Kevin Roldan",691022,https://open.spotify.com/track/4PEfJZpVjdclfzZ9XO8uDw
199,"Put Your Records On","Ritt Momney",687096,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
200,"Fan de Tus Fotos","Nicky Jam",685880,https://open.spotify.com/track/1mauYRwbpoGQX6itP2FAJC
