,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
62,"Dance Monkey","Tones And I",1244169,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
63,"WAP (feat. Megan Thee Stallion)","Cardi B",1227201,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
64,"Lonely (with benny blanco)","Justin Bieber",1218381,https://open.spotify.com/track/3S8jK1mGzQi24ilFb45DAZ
65,Runaway,AURORA,1208694,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
66,"Roses - Imanbek Remix","SAINt JHN",1199491,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
67,"Before You Go","Lewis Capaldi",1182816,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
68,"Headshot (feat. Polo G & Fivio Foreign)","Lil Tjay",1182476,https://open.spotify.com/track/4eNOLmx8r2IJAVKvBBL1jv
69,HOLIDAY,"Lil Nas X",1167330,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
70,"Therefore I Am","Billie Eilish",1163183,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
71,"Batom de Cereja - Ao Vivo","Israel & Rodolffo",1139558,https://open.spotify.com/track/2MZQAvsA7aZDssppBLRxYp
72,Heather,"Conan Gray",1135190,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
73,"lovely (with Khalid)","Billie Eilish",1128364,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
74,"At My Worst","Pink Sweat$",1128093,https://open.spotify.com/track/2MJz8BxxMsERULatmBikDH
75,"Talking to the Moon","Bruno Mars",1125885,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
76,BICHOTA,"KAROL G",1118454,https://open.spotify.com/track/1WvrDdouh6C51In1SdATbq
77,BED,"Joel Corry",1110673,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
78,SugarCrash!,ElyOtto,1105823,https://open.spotify.com/track/2ePtv8MlBO9nuuXABqAfEX
79,Reloj,"Rauw Alejandro",1103562,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
80,Circles,"Post Malone",1091040,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
81,"Wants and Needs (feat. Lil Baby)",Drake,1090990,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b
82,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",1068473,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
83,"Cupid's Chokehold / Breakfast in America","Gym Class Heroes",1052211,https://open.spotify.com/track/2Lhdl74nwwVGOE2Gv35QuK
84,"Adore You","Harry Styles",1050227,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
85,Hawái,Maluma,1047824,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
86,"EL MAKINON","KAROL G",1043621,https://open.spotify.com/track/2FSGUA0gFgGeQdprjtGM2M
87,"Cloud 9","Beach Bunny",1019177,https://open.spotify.com/track/6vFsBXYczYsP0H3lgunZOm
88,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1019143,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
89,"Travesuras - Remix","Nio Garcia",1010897,https://open.spotify.com/track/0VWLId2RwPCno9s1cJm2Vy
90,Señorita,"Shawn Mendes",1002520,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
91,"death bed (coffee for your head)",Powfu,992849,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
92,"Follow You","Imagine Dragons",984599,https://open.spotify.com/track/7FdUvDkaE24o3FPIWTvzv2
93,Shallow,"Lady Gaga",983094,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
94,Memories,"Maroon 5",979455,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
95,Believer,"Imagine Dragons",979127,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
96,goosebumps,"Travis Scott",971525,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
97,"Machu Picchu",Camilo,965975,https://open.spotify.com/track/6RV9pRLIQiXm3qTGeyQluf
98,"Lucid Dreams","Juice WRLD",959898,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
99,Golden,"Harry Styles",947847,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
100,"La Nota","Manuel Turizo",943877,https://open.spotify.com/track/7ndTONDDRFGiPnnhOzOXxq
101,"Say You Won't Let Go","James Arthur",943213,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
102,"bad guy","Billie Eilish",941682,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
103,"The Box","Roddy Ricch",932031,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
104,"Laugh Now Cry Later (feat. Lil Durk)",Drake,931495,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
105,"Slumber Party (feat. Princess Nokia)",Ashnikko,928425,https://open.spotify.com/track/11ZulcYY4lowvcQm4oe3VJ
106,"No Te Enamores - Remix",Milly,924306,https://open.spotify.com/track/2mM3gZ0BbPwPPMelbA8vgt
107,"Take Me To Church",Hozier,913971,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
108,"Breaking Me",Topic,910393,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
109,Goosebumps,HVME,906037,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
110,"Savage Love (Laxed - Siren Beat)","Jawsh 685",905976,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
111,"Life Goes On",BTS,900526,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD
112,"Martin & Gina","Polo G",897611,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
113,"Blueberry Faygo","Lil Mosey",893911,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
114,"Cover Me In Sunshine",P!nk,893794,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
115,"Shape of You","Ed Sheeran",891582,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
116,Perfect,"Ed Sheeran",889631,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
117,"You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault)","Taylor Swift",888896,https://open.spotify.com/track/5pcjystBtalYeqaiXCcgEY
118,LOCATION,"KAROL G",888187,https://open.spotify.com/track/478g4LSkyMB1PMkVOVmIaE
119,"The Hills","The Weeknd",876117,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB
120,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",873571,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
121,"TE MUDASTE","Bad Bunny",866618,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
122,"Daddy Issues","The Neighbourhood",859811,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
123,"Run It Up (feat. Offset & Moneybagg Yo)","Lil Tjay",859641,https://open.spotify.com/track/1dg3qy5DjoJodawfOCgrTP
124,"Disco Arranhado - Funk Remix",Malu,857595,https://open.spotify.com/track/2Gjt4rUHBUH0rMKpBg0hF4
125,"Back In Blood (feat. Lil Durk)","Pooh Shiesty",852015,https://open.spotify.com/track/7FGdjbZ32vMybPuP0IuE7d
126,"Shy Away","Twenty One Pilots",851515,https://open.spotify.com/track/2z0IupRlVRlDN5r2IVqHyN
127,"Break My Heart","Dua Lipa",851133,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
128,"Somebody That I Used To Know",Gotye,849560,https://open.spotify.com/track/1qDrWA6lyx8cLECdZE7TV7
129,"HIGHEST IN THE ROOM","Travis Scott",846673,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
130,"Just the Way You Are","Bruno Mars",845346,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
131,"Wasted Love (feat. Lagique)",Ofenbach,840009,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
132,"L-Gante: Bzrp Music Sessions, Vol.38",Bizarrap,838870,https://open.spotify.com/track/1Crj1zkRMpsEjb9NOR6Zof
133,"Dreams - 2004 Remaster","Fleetwood Mac",833521,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
134,Dior,"Pop Smoke",832883,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
135,"7 rings","Ariana Grande",830357,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
136,WACHA,KHEA,829734,https://open.spotify.com/track/5RmSunLqeDqNWww8LWhAiK
137,Gone,ROSÉ,829527,https://open.spotify.com/track/2dHoVW9AxJVSRebPRyV2aA
138,"All of Me","John Legend",828746,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
139,"Rain On Me (with Ariana Grande)","Lady Gaga",826614,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
140,"Life Is Good (feat. Drake)",Future,823297,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
141,Falling,"Harry Styles",821492,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
142,willow,"Taylor Swift",820510,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
143,"Bohemian Rhapsody - Remastered 2011",Queen,820471,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
144,"Dancing With The Devil","Demi Lovato",818792,https://open.spotify.com/track/0VQ3GSPdl4njPOr3lyaoaD
145,"Stereo Hearts (feat. Adam Levine)","Gym Class Heroes",814357,https://open.spotify.com/track/0qOnSQQF0yzuPWsXrQ9paz
146,"Do I Wanna Know?","Arctic Monkeys",811570,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt
147,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",811404,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
148,"Jocelyn Flores",XXXTENTACION,809969,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
149,PROBLEMA,"Daddy Yankee",802271,https://open.spotify.com/track/2dl5K2ScW7jYhAhuem06cm
150,"If the World Was Ending - feat. Julia Michaels","JP Saxe",798967,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
151,"Ride It",Regard,792438,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
152,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",791766,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
153,"Wishing Well","Juice WRLD",790252,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
154,"Counting Stars",OneRepublic,790075,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
155,"Relación - Remix",Sech,789045,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
156,"Train Wreck","James Arthur",788637,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
157,Falling,"Trevor Daniel",784342,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
158,"Mi Niña",Wisin,783271,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
159,"Another One Bites The Dust - Remastered 2011",Queen,779394,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
160,"Chica Ideal","Sebastian Yatra",777988,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
161,Yellow,Coldplay,772369,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
162,"Come & Go (with Marshmello)","Juice WRLD",772296,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
163,"my ex's best friend (with blackbear)","Machine Gun Kelly",771912,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
164,"Every Breath You Take","The Police",771851,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
165,Riptide,"Vance Joy",770913,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
166,"Fan de Tus Fotos","Nicky Jam",769708,https://open.spotify.com/track/1mauYRwbpoGQX6itP2FAJC
167,"Put Your Records On","Ritt Momney",769620,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
168,"everything i wanted","Billie Eilish",767878,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
169,"Stuck with U (with Justin Bieber)","Ariana Grande",766427,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
170,"SICKO MODE","Travis Scott",766117,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
171,Afterglow,"Ed Sheeran",763478,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
172,"Godzilla (feat. Juice WRLD)",Eminem,763333,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
173,Robbery,"Juice WRLD",760271,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
174,"Take You Dancing","Jason Derulo",758419,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
175,"POPSTAR (feat. Drake)","DJ Khaled",755056,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
176,"Mr. Brightside","The Killers",751019,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
177,"Hasta Abajo","Kevin Roldan",750355,https://open.spotify.com/track/4PEfJZpVjdclfzZ9XO8uDw
178,SAD!,XXXTENTACION,750238,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
179,"Bubblegum Bitch",MARINA,749757,https://open.spotify.com/track/1yOL7ZiXGx5ULeLoktAUAg
180,"Why'd You Only Call Me When You're High?","Arctic Monkeys",749272,https://open.spotify.com/track/48q0vSHcJdhK3IiXH8C5WJ
181,"The Nights",Avicii,746095,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
182,Closer,"The Chainsmokers",745880,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
183,"hot girl bummer",blackbear,745051,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
184,"Tapão Na Raba","Raí Saia Rodada",744043,https://open.spotify.com/track/58pgi1RpcU2fVJsxhm7BIr
185,"What Other People Say","Sam Fischer",738758,https://open.spotify.com/track/2h9TDNEXRhcDIV3fsoEVq9
186,"All Girls Are The Same","Juice WRLD",738363,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
187,"Smells Like Teen Spirit",Nirvana,736344,https://open.spotify.com/track/1f3yAtsJtY87CTmM8RLnxf
188,"Richer (feat. Polo G)","Rod Wave",727994,https://open.spotify.com/track/7HsjuVBM93Z2RoxjpWLgTT
189,Hayloft,"Mother Mother",726929,https://open.spotify.com/track/2kS6td1yvmpNgZTt1q5pQq
190,"Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",723531,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
191,"In Your Eyes","The Weeknd",722184,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
192,"Además de Mí - Remix",Rusherking,721962,https://open.spotify.com/track/7I8L3vYCLThw2FDrE6LuzE
193,Payphone,"Maroon 5",719563,https://open.spotify.com/track/1XGmzt0PVuFgQYYnV2It7A
194,"Stressed Out","Twenty One Pilots",715728,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
195,"Electric Love",BØRNS,715652,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
196,"Una Locura",Ozuna,715048,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
197,"Unstable (feat. The Kid LAROI)","Justin Bieber",714248,https://open.spotify.com/track/137mSruegm1u6x9NvwiagR
198,Explícito,"Myke Towers",714131,https://open.spotify.com/track/6qraVL4IJaIj0IuEexYJNa
199,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track","Jack Harlow",711372,https://open.spotify.com/track/0ZLuW8uOXdFNWcI40C0OC2
200,"In the End","Linkin Park",711332,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq
